,title,rating,date,review,CommentAferPreproc,sentiment,Topic,Topic_label
1014,Avis Revolut ,5 sur 5 étoiles,14/01/2022,"je suis devenue cliente revolut avant un voyage en angleterre. une amie m'avait conseillé cet opérateur afin d'éviter d'avoir à changer de l'argent et d'avoir des frais liés au change. j'ai ouvert mon compte bancaire en quelques clics. j'ai pris la formule standard qui permet des retraits jusqu'à 200 € par mois. amplement suffisant pour un week-end à l'étranger. j'ai vite reçu ma carte bancaire. j'ai pu payer sur place (sans frais supplémentaires) très facilement. je me sers de ma carte à chaque fois que je vais à l'étranger. un voyage en norvège a suivi le week-end en angleterre et je suis partie sereine, sachant que je pourrais payer et retirer de l'argent sans encombre et surtout sans frais. un voyage en europe est prévu en juin 2022 et je sais que grâce à ma carte, je n'aurais pas à gérer le change.revolut propose aussi actions et cryptomonnaies, et je me suis laissée tentée par ces dernières. l'achat de crypto se fait rapidement, avec des frais raisonnables par rapport au marché.",devenue cliente revolut avant voyage angleterre amie conseillé cet opérateur afin éviter avoir changer argent avoir frais liés change ouvert compte bancaire quelques clics pris formule standard permet retraits jusqu 200 mois amplement suffisant week end étranger vite reçu carte bancaire pu payer place sans frais supplémentaires très facilement sers carte chaque fois vais étranger voyage norvège suivi week end angleterre partie sereine sachant pourrais payer retirer argent sans encombre surtout sans frais voyage europe prévu juin 2022 sais grâce carte gérer change revolut propose aussi actions cryptomonnaies laissée tentée dernières achat crypto fait rapidement frais raisonnables rapport marché,Positive,2,frais
1015,Avis Revolut ,5 sur 5 étoiles,07/01/2022,j'utilise cette plateforme depuis quelques mois. l'inscription y est facile grâce à une application peu coûteuse en espace mémoire. l'envoi de la carte rapide. une banque simple qui permet d'acheter facilement des actions américaines et des cryptos. avec une carte visa gratuite. la mise en route et l'utilisation sont optimales et rapides.,utilise cette plateforme depuis quelques mois inscription facile grâce application peu coûteuse espace mémoire envoi carte rapide banque simple permet acheter facilement actions américaines cryptos carte visa gratuite mise route utilisation optimales rapides,Positive,0,service
1016,Avis Revolut ,5 sur 5 étoiles,25/12/2021,"problème pour retirer de l'argent un lundi en étant à l'étranger ? il y aura quelqu'un pour m`aider. elle est entièrement gérée par téléphone, je ne reçois pas de courrier et j'en suis ravi.",problème retirer argent lundi étranger quelqu aider entièrement gérée téléphone reçois courrier ravi,Negative,3,service
1017,Avis Revolut ,5 sur 5 étoiles,14/12/2021,"cette banque m’a été recommandée par un ami qui est pilote d’avion et qui, de fait, voyage beaucoup. l’avantage de revolut pour lui étant qu’il n’y ait pas de frais bancaires à l’étranger. curieux, je me suis inscrit et j’ai tout de suite été conquis lorsque j’ai reçu ma carte bleue dans son emballage futuriste. l’application est simple d’utilisation avec une interface très fluide. en dehors de l’absence de frais à l’étranger, la vraie particularité de cette banque est qu’elle permette de faire du trading. je m’en sers pour investir dans des actions, des matières premières et des crypto-monnaies. je la recommande parce que je trouve qu'avec revolut, on peut tout faire.",cette banque recommandée ami pilote avion fait voyage beaucoup avantage revolut frais bancaires étranger curieux inscrit tout suite conquis lorsque reçu carte bleue emballage futuriste application simple utilisation interface très fluide dehors absence frais étranger vraie particularité cette banque permette faire trading sers investir actions matières premières crypto monnaies recommande parce trouve revolut peut tout faire,Positive,0,service
1018,Avis Revolut ,"3,3 sur 5 étoiles",18/11/2021,"je suis déçue de revolut car leur service client n'a pas su m'aider !je vous explique mon problème : j'ai demandé une carte à revolut et j'ai reçu une maestro avec laquelle je n'ai cessé d'avoir des problèmes. j'ai cherché à comprendre pourquoi, j'ai à cet effet appelé le service client et utilisé leur tchat, ils n'ont jamais répondu ni au téléphone ni aux mails. finalement j'ai compris moi-même pourquoi j'avais autant de misères avec ma carte : la carte maestro n'est pas acceptée pour tous les paiements en ligne. et revolut ne semble même pas le savoir ou ils en font exprès de ne rien dire et de me débiter chaque mois le montant de ma carte ! c'est pourtant mon fils qui m'a parrainée et lui n'a jamais eu de problème avec sa carte mais à l'époque, lui avait reçu une mastercard. il faut savoir que je n'ai pas eu le choix de ma carte, on m'a automatiquement donné une maestro. donc je peux dire que revolut est peut-être intéressant au point de vue prix, mais leur service client, sensé aider les gens, est nul et revolut n'est vraiment pas au goût du jour puisque tout le monde paye en ligne aujourd'hui.",déçue revolut car service client su aider explique problème demandé carte revolut reçu maestro laquelle cessé avoir problèmes cherché comprendre pourquoi cet effet appelé service client utilisé tchat jamais répondu ni téléphone ni mails finalement compris pourquoi autant misères carte carte maestro acceptée tous paiements ligne revolut semble savoir font exprès rien dire débiter chaque mois montant carte pourtant fils parrainée jamais problème carte époque reçu mastercard faut savoir choix carte automatiquement donné maestro donc peux dire revolut peut être intéressant point vue prix service client sensé aider gens nul revolut vraiment goût jour puisque tout monde paye ligne aujourd hui,Negative,5,personnel
1019,Avis Revolut ,"3,5 sur 5 étoiles",04/11/2021,"revolut est une firme reconnue pour les transactions de devises. je peux par exemple recevoir une monnaie étrangère et pouvoir l'échanger contre une autre. la plateforme permet de recevoir des transferts directement sur mon compte bancaire. je peux envoyer de l'argent à un proche facilement.cette firme offre l'accès à plusieurs modes de paiements. il y a notamment la master card normale et la carte premium qui m'offre les assurances voyages et bien d'autres avantages.les tarifs appliqués par cet établissement sont accessibles à tout le monde. le service client de la plateforme est bien organisé. pour acquérir des cryptomonnaies auprès de la société, je peux dire que c'est assez pratique et accessible car il suffit juste de faire la demande en ligne à partir de mon compte.",revolut firme reconnue transactions devises peux exemple recevoir monnaie étrangère pouvoir échanger contre autre plateforme permet recevoir transferts directement compte bancaire peux envoyer argent proche facilement cette firme offre accès plusieurs modes paiements notamment master card normale carte premium offre assurances voyages bien autres avantages tarifs appliqués cet établissement accessibles tout monde service client plateforme bien organisé acquérir cryptomonnaies auprès société peux dire assez pratique accessible car suffit juste faire demande ligne partir compte,Positive,0,service
1020,Avis Revolut ,"3,3 sur 5 étoiles",21/09/2021,"le service client n'est terrible. d'abord, il n'y a que des réponses automatiques qui ne répondent pas à la question ou ne résolvent pas le problème, et maintenant vous ne pouvez même plus accéder au chat. il est préférable de ne jamais avoir de problème avec revolut. dans l'ensemble, revolut offre un bon produit avec des fonctions intéressantes, mais malheureusement sans service client digne de ce nom.",service client terrible abord réponses automatiques répondent question résolvent problème maintenant pouvez plus accéder chat préférable jamais avoir problème revolut ensemble revolut offre bon produit fonctions intéressantes malheureusement sans service client digne nom,Positive,0,service
1021,Avis Revolut ,"4,0 sur 5 étoiles",21/09/2021,"j'utilise revolut depuis plusieurs années pour mes voyages à l'étranger. je peux créditer mon compte en quelques instants par carte (ou virement) puis faire des paiements et retraits sans frais. certes, dans une certaine limite avec le compte gratuit, mais tout de même très pratique. j'apprécie particulièrement le suivi des transactions en temps réel. l'application est bien faite mais pourrait être un peu plus épurée à mon goût.",utilise revolut depuis plusieurs années voyages étranger peux créditer compte quelques instants carte virement puis faire paiements retraits sans frais certes certaine limite compte gratuit tout très pratique apprécie particulièrement suivi transactions temps réel application bien faite pourrait être peu plus épurée goût,Positive,0,service
1022,Avis Revolut ,"2,8 sur 5 étoiles",21/09/2021,"si vous avez un problème, il n'y a pas d'interlocuteur direct, seulement un chatbot. même si vous êtes orienté vers un soi-disant conseiller, celui-ci n'a aucune compétence et vous renvoie constamment les mêmes phrases standard.mon problème est en cours de traitement depuis presque deux mois maintenant et n'a toujours pas été résolu. et chaque jour, je reçois les mêmes phrases vides en guise de réponse. il est presque impossible d'obtenir une adresse électronique, et si vous en trouvez une par vos propres recherches, vous n'obtenez jamais de réponse.",si problème interlocuteur direct seulement chatbot si orienté vers soi disant conseiller celui ci aucune compétence renvoie constamment mêmes phrases standard problème cours traitement depuis presque deux mois maintenant toujours résolu chaque jour reçois mêmes phrases vides guise réponse presque impossible obtenir adresse électronique si trouvez propres recherches obtenez jamais réponse,Positive,4,service
1023,Avis Revolut ,"4,3 sur 5 étoiles",23/08/2021,"je pense qu'au vu de mon expérience, revolut est une excellente néobanque, exclusivement adaptée aux transactions internationales. j'effectue régulièrement des transferts en devises étrangères et j'avoue qu'avec cette plateforme, tout est vraiment rapide et simple. j'apprécie surtout son application mobile, très ergonomique et novatrice qui facilite la gestion de mes finances aux quotidiens.sans justificatif de revenu, j'ai pu créer un compte bancaire personnel en quelques minutes. non seulement revolut dispose d'une excellente application aux fonctionnalités utiles, mais elle propose des tarifs avantageux pour les opérations en devises étrangères. cependant, ses défaillances sécuritaires la rendent moins performante pour un usage quotidien.la sécurité de mon compte est un élément très important pour moi. revolut me permet donc de gérer mon compte à distance. au cours d'une transaction, j'ai eu notamment des difficultés à joindre le service client.hormis les problèmes liés au brexit, revolut est une néobanque fiable.",pense vu expérience revolut excellente néobanque exclusivement adaptée transactions internationales effectue régulièrement transferts devises étrangères avoue cette plateforme tout vraiment rapide simple apprécie surtout application mobile très ergonomique novatrice facilite gestion finances quotidiens sans justificatif revenu pu créer compte bancaire personnel quelques minutes non seulement revolut dispose excellente application fonctionnalités utiles propose tarifs avantageux opérations devises étrangères cependant défaillances sécuritaires rendent moins performante usage quotidien sécurité compte élément très important revolut permet donc gérer compte distance cours transaction notamment difficultés joindre service client hormis problèmes liés brexit revolut néobanque fiable,Positive,0,service
1024,Avis Revolut ,"4,5 sur 5 étoiles",25/01/2021,"j'ai choisi la revolut (modèle de base) essentiellement pour une utilisation très fréquente à l'étranger.elle est acceptée partout dans le monde sans problème ; j'avais une crainte là-dessus et je suis plus que rassurée ! elle est vraiment considérée comme une carte ""traditionnelle"", les frais en moins ! je l'avais commandée lors d'une promo, elle était arrivée très rapidement. la procédure d'activation m'avait surprise - question de génération sans doute -.il faut envoyer un selfie et des documents par scan. mais c'est très simple finalement. un autre avantage est de pouvoir suivre son compte en temps réel. cela permet de visualiser son budget et de constater s'il y a des déséquilibres selon les catégories de dépenses.lors du brexit, la banque m'a envoyé plusieurs mails pour mettre à jour mes coordonnées et ma pièce d'identité. il faut bien suivre leurs instructions.",choisi revolut modèle base essentiellement utilisation très fréquente étranger acceptée partout monde sans problème crainte là dessus plus rassurée vraiment considérée comme carte traditionnelle frais moins commandée lors promo arrivée très rapidement procédure activation surprise question génération sans doute faut envoyer selfie documents scan très simple finalement autre avantage pouvoir suivre compte temps réel cela permet visualiser budget constater déséquilibres selon catégories dépenses lors brexit banque envoyé plusieurs mails mettre jour coordonnées pièce identité faut bien suivre leurs instructions,Positive,0,service
1025,Avis Revolut ,5 sur 5 étoiles,07/01/2021,"j'utilise revolut tous les jours, étant salariée expatriée en asie je reçois mes salaires en euro, j'ai donc besoin d'une banque qui me permet de convertir rapidement et sans trop de frais mon salaire dans la monnaie locale.j'ai commandé ma carte révolut avant mon départ et je ne la quitte plus depuis. l'app est très facile d'utilisation et je ne rencontre aucun problème pour convertir mes salaires tous les mois dans la monnaie que je souhaite. entre expatriés on utilise quotidiennement revolut pour se faire des virements, c'est ultra rapide et sans frais.la réception de la carte est très rapide, je l'avais commandé avant mon départ en asie et je l'ai recu en quelques jours. suite à une perte j'ai pu bloquer directement ma carte sur l'app et en commander une autre très rapidement, je recommande les yeux fermés!",utilise revolut tous jours salariée expatriée asie reçois salaires euro donc besoin banque permet convertir rapidement sans trop frais salaire monnaie locale commandé carte révolut avant départ quitte plus depuis app très facile utilisation rencontre aucun problème convertir salaires tous mois monnaie souhaite entre expatriés utilise quotidiennement revolut faire virements ultra rapide sans frais réception carte très rapide commandé avant départ asie recu quelques jours suite perte pu bloquer directement carte app commander autre très rapidement recommande yeux fermés,Positive,6,accueil
1026,Avis Revolut ,"4,5 sur 5 étoiles",05/12/2020,"j’utilise revolut depuis maintenant 2 ans.j’en ai entendu parler pour la première fois à l’époque où je cherchais un mode de paiement à utiliser en voyage à l’étranger, dans la devise du pays. mon choix s’est tourné vers revolut. pourquoi ?parce que l’application avait l’air d’être simple d’utilisation et qu'elle était gratuite. je n’ai pas été déçue. j’ai pu avoir une carte rapidement et payer avec, retirer de l’argent facilement et surtout échanger des devises directement depuis l’application et sans frais. ainsi, ayant travaillé en angleterre, mon employeur pouvait me faire des virements sur revolut dans la devise du pays, puis j’échangeais ces livres sterlings en euros directement sur l’application pour ensuite me faire un virement sur mon compte français.j’ai aussi beaucoup aimé la simplicité pour envoyer de l’argent à un autre utilisateur revolut ! pour cette raison, mes parents l’utilisent maintenant aussi.un autre avantage, on ne peut pas être à découvert et c’est très simple de virer de l’argent de notre compte courant sur l’application, c’est un bon moyen pour gérer ses dépenses ! c’est devenu mon indispensable en voyage et si on perd sa carte c’est très simple d’en commander une autre !",utilise revolut depuis maintenant ans entendu parler première fois époque où cherchais mode paiement utiliser voyage étranger devise pays choix tourné vers revolut pourquoi parce application air être simple utilisation gratuite déçue pu avoir carte rapidement payer retirer argent facilement surtout échanger devises directement depuis application sans frais ainsi travaillé angleterre employeur pouvait faire virements revolut devise pays puis échangeais livres sterlings euros directement application ensuite faire virement compte français aussi beaucoup aimé simplicité envoyer argent autre utilisateur revolut cette raison parents utilisent maintenant aussi autre avantage peut être découvert très simple virer argent compte courant application bon moyen gérer dépenses devenu indispensable voyage si perd carte très simple commander autre,Positive,0,service
1027,Avis Revolut ,"4,0 sur 5 étoiles",11/10/2020,"voyageant beaucoup, j’ai ouvert mon compte revolut pour payer et recevoir de l’argent dans différentes devises. j’ai pu m’enregistrer avec une adresse d’auberge de jeunesse en moins d’une demi-heure, le temps de collecter les papiers d’identification nécessaires. la démarche était très simple et j’ai reçu ma carte en quelques jours. vraiment efficacela carte et la tenue du compte sont gratuits, c’est pourquoi je me suis dirigé vers revolut. le taux d’échange est en direct et à ma connaissance il s’agit d’un taux assez précis. le seul problème que j’ai pu rencontrer est la limite de retrait en automate. ce n’est pas un problème dans la plupart des cas, mais beaucoup de commerces n’acceptent la carte qu’à partir d’un certain montant. mieux vaut alors toujours avoir un peu de monnaie sur soi. on se retrouve vite à atteindre la limite du compte gratuit. il manque encore la possibilité d’un compte épargne et de la possibilité de recevoir son salaire sur son compte dans beaucoup de pays.la création instantanée de cartes virtuelles pour le paiement en ligne sécurisé est facile à prendre en main. l’interface peut cependant manquer de clarté avec le grand nombre d’options. l’accès aux options d’échange de devise ainsi qu’aux coffres pourrait être simplifié. l’utilisation de l’application android reste cependant intuitive. pour moi le plus grand atout reste une authentification simplifiée sans envoi de sms, qui m’a posé problème avec une autre banque en ligne (ing) lorsque j’étais à l’étranger et que je n’avais pas ma carte sim française avec moi.service à la clientèle jamais utilisé",voyageant beaucoup ouvert compte revolut payer recevoir argent différentes devises pu enregistrer adresse auberge jeunesse moins demi heure temps collecter papiers identification nécessaires démarche très simple reçu carte quelques jours vraiment efficacela carte tenue compte gratuits pourquoi dirigé vers revolut taux échange direct connaissance agit taux assez précis seul problème pu rencontrer limite retrait automate problème plupart cas beaucoup commerces acceptent carte partir certain montant mieux vaut alors toujours avoir peu monnaie soi retrouve vite atteindre limite compte gratuit manque encore possibilité compte épargne possibilité recevoir salaire compte beaucoup pays création instantanée cartes virtuelles paiement ligne sécurisé facile prendre main interface peut cependant manquer clarté grand nombre options accès options échange devise ainsi coffres pourrait être simplifié utilisation application android reste cependant intuitive plus grand atout reste authentification simplifiée sans envoi sms posé problème autre banque ligne ing lorsque étranger carte sim française service clientèle jamais utilisé,Positive,0,service
