,title,rating,date,review,CommentAferPreproc,sentiment,Topic,Topic_label
1184,Avis Moneygram ,"1,4 sur 5 étoiles",25/10/2021,"je ne recommande pas. voici mon cas:- prélèvement d´argent de mon compte 2 fois de suite;- impossible pour le destinataire de récupérer l´argent, il est bloqué par le système;- attende de 3 à 10 jours ouvrables pour être remboursée.pourquoi avoir prélevé l´argent la deuxième fois si la personne est bloquée par le système ?",recommande voici cas prélèvement argent compte fois suite impossible destinataire récupérer argent bloqué système attende 10 jours ouvrables être remboursée pourquoi avoir prélevé argent deuxième fois si personne bloquée système,Negative,6,accueil
1185,Avis Moneygram ,"1,0 sur 5 étoiles",26/09/2021,"j'ai essayé de faire un transfert d'argent, moneygram m'a demandé une pièce d'identité pour vérifier mon profil, puis m'a envoyé un mail disant qu'ils ont fermé mon profil et ont refusé la transaction sans rien m´en dire de plus.",essayé faire transfert argent moneygram demandé pièce identité vérifier profil puis envoyé mail disant fermé profil refusé transaction sans rien dire plus,Negative,6,accueil
1186,Avis Moneygram ,"2,4 sur 5 étoiles",11/08/2021,"ce système n'est vraiment pas fait pour effectuer des transactions par internet. sous couvert de frais réduits vous créez un compte avec vos données bancaires et au final le transfert est refusé pour on ne sait quelle raison.tout vous pousse à effectuer les transferts depuis les boutiques avec des frais exorbitants.lorsque vous contactez le chat, finalement on vous annonce que votre compte est fermé car la sécurité de moneygram n'est pas à l'aise avec votre profil!j'ai jamais entendu de pareilles inepties. vraiment un service à ne pas utiliser.",système vraiment fait effectuer transactions internet sous couvert frais réduits créez compte données bancaires final transfert refusé sait quelle raison tout pousse effectuer transferts depuis boutiques frais exorbitants lorsque contactez chat finalement annonce compte fermé car sécurité moneygram aise profil jamais entendu pareilles inepties vraiment service utiliser,Positive,6,accueil
1187,Avis Moneygram ,"1,0 sur 5 étoiles",05/08/2021,"je ne sais pas si un jour encore, je veux utiliser moneygram.depuis le 02 août 21 que je suis présentement en attente du virement de la part de moneygram , jusqu'à date du 04 août 21, pas d'email électronique et quand tu appelles aucune réponse satisfaisante de leur part.alors je ne sais plus quoi penser de leurs services et je crois que c'est ma dernière visite avec cette entreprise.",sais si jour encore veux utiliser moneygram depuis 02 août 21 présentement attente virement part moneygram jusqu date 04 août 21 email électronique quand appelles aucune réponse satisfaisante part alors sais plus quoi penser leurs services crois dernière visite cette entreprise,Positive,6,accueil
1188,Avis Moneygram ,"1,0 sur 5 étoiles",29/06/2021,"je suis mécontente du sav .transaction effectuée le 04 juin 2021, le bénéficiaire n'a pas reçu la transaction sur son portefeuille mobile.jusqu'à aujourd'hui moneygram est incapable de me dire pourquoi la transaction n'est arrivée à destination.quand j'appelle le sav c'est toujours le même refrain. et faut que je recommence à tout raconter depuis le début de l'histoire .je ne demande qu'une seule chose, c´est d'être rembourser.je ne recommande plus. service non réactif !",mécontente sav transaction effectuée 04 juin 2021 bénéficiaire reçu transaction portefeuille mobile jusqu aujourd hui moneygram incapable dire pourquoi transaction arrivée destination quand appelle sav toujours refrain faut recommence tout raconter depuis début histoire demande seule chose être rembourser recommande plus service non réactif,Negative,3,service
1189,Avis Moneygram ,"1,6 sur 5 étoiles",27/04/2021,"sur un compte ouvert depuis plusieurs années, moneygram se permet de clore mon comptelors d'un transfert effectué et non arrivé à son destinataire.lors de mon appel au service clientèle, mon interlocuteur ne m'a pas pu m'expliquer la véritable raisondu transfert non abouti (juste évoqué une pièce d'identité non cadrée !!) mais le comble j'ai reçu un mailcomme quoi mon compte avait été fermé pour fraude !!!il manque pas de culot chez moneygram !!je suis passé chez wu et tout fonctionne bien chez eux.",compte ouvert depuis plusieurs années moneygram permet clore comptelors transfert effectué non arrivé destinataire lors appel service clientèle interlocuteur pu expliquer véritable raisondu transfert non abouti juste évoqué pièce identité non cadrée comble reçu mailcomme quoi compte fermé fraude manque culot chez moneygram passé chez wu tout fonctionne bien chez,Positive,6,accueil
1190,Avis Moneygram ,"4,7 sur 5 étoiles",09/04/2021,"cela fait maintenant 1 an que je me sers de moneygram pour envoyer de l’argent à l’étranger.j’utilisais avant une autre plateforme pour mes transferts mais moneygram à des tarifs beaucoup plus intéressants qu’ailleurs.l’ouverture de mon compte a été plutôt simple. la seule difficulté pour moi a été la validation de ma carte d’identité, j’ai dû m'y reprendre plusieurs fois pour la cadrer correctement.les conditions requises pour ouvrir un compte chez moneygram sont d’avoir une carte d’identité valide ainsi qu’une carte bancaire. il faut également que les destinataires possèdent des papiers d’identités valides.l’utilisation est très simple et rapide. pour ma part, l’argent que j’envoie est toujours destiné aux mêmes personnes. celles-ci sont enregistrées et cela ne prend pas plus de deux minutes pour envoyer mon argent. avant je devais me déplacer à un guichet pour les transferts, aujourd'hui grâce à cette plateforme je gagne un temps précieux.",cela fait maintenant an sers moneygram envoyer argent étranger utilisais avant autre plateforme transferts moneygram tarifs beaucoup plus intéressants ailleurs ouverture compte plutôt simple seule difficulté validation carte identité dû reprendre plusieurs fois cadrer correctement conditions requises ouvrir compte chez moneygram avoir carte identité valide ainsi carte bancaire faut également destinataires possèdent papiers identités valides utilisation très simple rapide part argent envoie toujours destiné mêmes personnes celles ci enregistrées cela prend plus deux minutes envoyer argent avant devais déplacer guichet transferts aujourd hui grâce cette plateforme gagne temps précieux,Positive,0,service
1191,Avis Moneygram ,"1,0 sur 5 étoiles",05/03/2021,"j'ai voulu envoyer de l'argent en ligne avec moneygram mais ils ont fermé mon profil et annulé ma transaction sans explications rien du tout. ils ont pris le temps quand même de m'envoyer un mail pour me dire qu'ils ont fermé mon profil et d'aller dans une agence pour envoyer de l'argent. mais ils pensent que je n'ai rien d'autres à faire avec deux bébés à la maison ,que de chercher des agences.",voulu envoyer argent ligne moneygram fermé profil annulé transaction sans explications rien tout pris temps quand envoyer mail dire fermé profil aller agence envoyer argent pensent rien autres faire deux bébés maison chercher agences,Negative,6,accueil
1192,Avis Moneygram ,"4,0 sur 5 étoiles",19/02/2021,"j'envoie et je reçois régulièrement de l'argent via le service de transfert moneygram.les procédures sont très simples, d'autant plus lorsque vous gérez les transactions depuis une application mobile. mais je trouve certaines de leurs questions de sécurité superflues (quel est le lien avec l'envoyeur ? à quoi est destinée la somme ?). mais en gros, les procédures sont plus simples comparés à un transfert bancaire conventionnel.les frais d'envoi comparés à d'autres services similaires que j'utilisais sont clairement bas. lorsqu'un transfert doit induire un changement de devises, le taux appliqué est celui en vigueur sur le marché, donc pas de soucis à ce niveau.lors des voyages, il est souvent impossible d'avoir accès aux services moneygram en ligne avec un compte bancaire local. je suis à chaque fois obligé de me déplacer vers les agences. et bizarrement, ils ont des problèmes de connexion réseau (aller comprendre problème de liquidité).",envoie reçois régulièrement argent via service transfert moneygram procédures très simples autant plus lorsque gérez transactions depuis application mobile trouve certaines leurs questions sécurité superflues quel lien envoyeur quoi destinée somme gros procédures plus simples comparés transfert bancaire conventionnel frais envoi comparés autres services similaires utilisais clairement bas lorsqu transfert doit induire changement devises taux appliqué celui vigueur marché donc soucis niveau lors voyages souvent impossible avoir accès services moneygram ligne compte bancaire local chaque fois obligé déplacer vers agences bizarrement problèmes connexion réseau aller comprendre problème liquidité,Positive,3,service
1193,Avis Moneygram ,"4,0 sur 5 étoiles",01/02/2021,"je suis nicolas, étudiant salarié en france et d’origine ivoirienne. il y a quelques mois, j’ai utilisé le service de transfert international d’argent de moneygram.ce prestataire m’a intéressé, car j’avais la possibilité de faire traiter ma demande d’envoi dans un tabac ou de le faire directement dans l’application mobile du prestataire. cependant, j’ai vite réalisé qu’il y avait très peu de points d’envoi dans ma ville. l’utilisation de l’application mobile est donc plus rapide pour un envoi d’argent. l’interface est facile à comprendre. la démarche d’inscription en ligne n’est pas compliquée. j’ai trouvé intéressant de pouvoir choisir mon mode de paiement et d’envoi. surtout, j’ai pu finaliser ma demande en dix minutes. j’ai ensuite reçu diverses notifications me permettant de suivre le niveau de traitement de mon opération. néanmoins, j’ai noté un trop grand flux d’informations dans l’application. le coût de transfert était aussi plus élevé que celui appliqué sur d’autres plateformes.je n’ai pas eu à contacter le service à la clientèle, mais j’ai constaté qu’il était possible de se faire assister via mail ou via téléphone.",nicolas étudiant salarié france origine ivoirienne quelques mois utilisé service transfert international argent moneygram prestataire intéressé car possibilité faire traiter demande envoi tabac faire directement application mobile prestataire cependant vite réalisé très peu points envoi ville utilisation application mobile donc plus rapide envoi argent interface facile comprendre démarche inscription ligne compliquée trouvé intéressant pouvoir choisir mode paiement envoi surtout pu finaliser demande dix minutes ensuite reçu diverses notifications permettant suivre niveau traitement opération néanmoins noté trop grand flux informations application coût transfert aussi plus élevé celui appliqué autres plateformes contacter service clientèle constaté possible faire assister via mail via téléphone,Positive,0,service
1194,Avis Moneygram ,"2,0 sur 5 étoiles",15/01/2021,"moneygram c'est le pire service de transfert d'argent de tous.d'abord, ils vous enregistrent avec succès sur le portail en prenant une preuve d'identité, les 4 derniers chiffres de la société. ensuite, vous transférez l'argent en espérant que tout va bien. soudain, vous recevez un courrier vous informant que le transfert n'a pas réussi. ils suppriment immédiatement le compte en ligne que vous avez créé, vous privant ainsi d'une chance d'effacer vos données personnelles, comme le numéro de compte bancaire, les quatre derniers chiffres de votre numéro de sécurité sociale et vos informations d'identité. ils vous fournissent un numéro à contacter par courrier et lorsque vous appelez ce numéro, vous passez le pire appel de votre vie aux représentants du service clientèle. ils raccrochent le téléphone en vous posant la question de base pour que votre connexion soit activée.tout ce que je leur ai demandé, c'est d'envoyer un courrier pour m'informer que mon compte a été fermé. j'ai dû faire preuve de beaucoup de patience et j'ai enfin été mis en relation avec le responsable du service clientèle. ils ont finalement accepté d'envoyer un courrier électronique, mais sans le libellé approprié.merci moneygram pour le pire service de transfert de fonds que vous avez offert.",moneygram pire service transfert argent tous abord enregistrent succès portail prenant preuve identité derniers chiffres société ensuite transférez argent espérant tout va bien soudain recevez courrier informant transfert réussi suppriment immédiatement compte ligne créé privant ainsi chance effacer données personnelles comme numéro compte bancaire quatre derniers chiffres numéro sécurité sociale informations identité fournissent numéro contacter courrier lorsque appelez numéro passez pire appel vie représentants service clientèle raccrochent téléphone posant question base connexion activée tout demandé envoyer courrier informer compte fermé dû faire preuve beaucoup patience enfin mis relation responsable service clientèle finalement accepté envoyer courrier électronique sans libellé approprié merci moneygram pire service transfert fonds offert,Negative,6,accueil
1195,Avis Moneygram ,"2,2 sur 5 étoiles",22/12/2020,"site internet archi nul!!!utilisateur de moneygram depuis deux ans, j'ai voulu effectuer un transfert vers le cameroun comme chaque mois, mais à la fin de l'opération, on me demande de télécharger ma pièce d'identité recto verso. mais à chaque fois, la pièce est rejetée pour des motifs tout aussi incongrus que fallacieux:- 1ère tentative: pdf pas acceptés, uniquement jpeg;- 2ème: photo prise trop près;- 3ème: manque d'espace au bord de la photo;- 4ème: utilisez un fond sombre de préférence- 5ème: fonds sombre, mais surface molle: utilisez un fond dur- 6ème: le fond dur n'est pas uniforme...bref, j'ai laissé tomber et je suis allé faire mon virement chez paypal via xoom (0.99 € de frais seulement contre 3.99€ chez moneygram).vous ne me verrez plus chez vous!bye!",site internet archi nul utilisateur moneygram depuis deux ans voulu effectuer transfert vers cameroun comme chaque mois fin opération demande télécharger pièce identité recto verso chaque fois pièce rejetée motifs tout aussi incongrus fallacieux 1ère tentative pdf acceptés uniquement jpeg 2ème photo prise trop près 3ème manque espace bord photo 4ème utilisez fond sombre préférence 5ème fonds sombre surface molle utilisez fond dur 6ème fond dur uniforme bref laissé tomber allé faire virement chez paypal via xoom 99 frais seulement contre 99 chez moneygram verrez plus chez bye,Negative,6,accueil
1196,Avis Moneygram ,5 sur 5 étoiles,12/10/2020,"j’ai eu recours à moneygram à plusieurs reprises que ce soit pour l’envoi ou la réception de fonds.pour les premières transactions effectuées, je me suis adressée à une agence et de ce fait je n’ai pas eu à m’enregistrer, il a suffi de juste présenter une pièce d’identité.mais par la suite je suis passé par le site de moneygram. l’enregistrement s’est fait rapidement après vérification de mon identité. ceci m’a permis d’effectuer les transactions même après la fermeture de l’agence. une fois la transaction est finalisée, l’argent est transféré instantanément et il est prêt à être retiré.j’ai particulièrement apprécié le fait que l’enseigne propose plusieurs options pour le transfert d’argent : en personne, sur un compte bancaire ou même sur un portefeuille mobile.",recours moneygram plusieurs reprises envoi réception fonds premières transactions effectuées adressée agence fait enregistrer suffi juste présenter pièce identité suite passé site moneygram enregistrement fait rapidement après vérification identité ceci permis effectuer transactions après fermeture agence fois transaction finalisée argent transféré instantanément prêt être retiré particulièrement apprécié fait enseigne propose plusieurs options transfert argent personne compte bancaire portefeuille mobile,Positive,6,accueil
1197,Avis Moneygram ,"3,8 sur 5 étoiles",04/10/2020,"moneygram m'a été chaudement recommandé par un de mes amis et après avoir utilisé la société pour transférer mes fonds, j'ai découvert pourquoi. les frais de transfert sont relativement peu élevés et le taux de change est également avantageux.en outre, moneygram est remarquablement rapide et vraiment fiable, quel que soit l'endroit où vous souhaitez effectuer votre transfert.j'utilise moneygram depuis 9 ans et je n'ai jamais eu de problème pour envoyer de l'argent. les frais sont très bas et très utiles pour un million de personnes, surtout dans le contexte de cette pandémie. je suis très satisfait d'utiliser moneygram, c'est facile d'envoyer de l'argent dans un autre pays et très utile pour un nouveau client.",moneygram chaudement recommandé amis après avoir utilisé société transférer fonds découvert pourquoi frais transfert relativement peu élevés taux change également avantageux outre moneygram remarquablement rapide vraiment fiable quel endroit où souhaitez effectuer transfert utilise moneygram depuis ans jamais problème envoyer argent frais très bas très utiles million personnes surtout contexte cette pandémie très satisfait utiliser moneygram facile envoyer argent autre pays très utile nouveau client,Positive,3,service
1198,Avis Moneygram ,"3,8 sur 5 étoiles",16/07/2020,"ce que j’aime chez moneygram:• un vaste réseau d'agents dans le monde entier, permettant d'envoyer et de recevoir des espèces dans plusieurs pays.• sa disponibilité en ligne et hors ligne en fait un service très pratique qui couvre mes besoins.• sa flexibilité : les transferts d'argent peuvent être reçus en espèces, mais aussi sur des comptes bancaires et dans des portefeuilles mobiles.• la plupart des transactions sont réglées instantanément, ce qui fait de moneygram un bon choix pour les virements urgents.ce que je n’aime pas chez moneygram:• en dehors des états-unis et du canada, vous ne pouvez payer qu'avec une carte de débit ou de crédit, ou en espèces dans un bureau d'agent.• l’envoi de moneygram peut être coûteux.• plus cher que les fournisseurs spécialisés en ligne en moyenne• des frais très variables",aime chez moneygram vaste réseau agents monde entier permettant envoyer recevoir espèces plusieurs pays disponibilité ligne hors ligne fait service très pratique couvre besoins flexibilité transferts argent peuvent être reçus espèces aussi comptes bancaires portefeuilles mobiles plupart transactions réglées instantanément fait moneygram bon choix virements urgents aime chez moneygram dehors états unis canada pouvez payer carte débit crédit espèces bureau agent envoi moneygram peut être coûteux plus cher fournisseurs spécialisés ligne moyenne frais très variables,Positive,6,accueil
1199,Avis Moneygram ,"4,7 sur 5 étoiles",30/06/2020,"si j'ai décidé de n'envoyer de l'argent à mes proches qu'avec money gram, c'est qu'il y a plusieurs raisons valables. c'est qu'en premier lieu, je sais que mes données sont traitées en toute sûreté, partout dans le monde. c'est qu'avec money gram, mon transfert se fait en quelques minutes seulement, et que, surtout, je suis certain que mon récepteur est en sûreté tout comme moi. avec money gram, un transfert direct sur mon compte bancaire est possible.si vous ne pouvez vous à cause du confinement, faites comme moi et utilisez l 'application money gram pour envoyer ou recevoir de l'argent. ils sont votre assurance, avec leurs 400 partenaires bancaires partout dans le monde. je suis plus tranquille quand je dois envoyer de l'argent.",si décidé envoyer argent proches money gram plusieurs raisons valables premier lieu sais données traitées toute sûreté partout monde money gram transfert fait quelques minutes seulement surtout certain récepteur sûreté tout comme money gram transfert direct compte bancaire possible si pouvez cause confinement faites comme utilisez application money gram envoyer recevoir argent assurance leurs 400 partenaires bancaires partout monde plus tranquille quand dois envoyer argent,Positive,3,service
