,title,rating,date,review,CommentAferPreproc,sentiment,Topic,Topic_label
679,Avis Ma French Bank ,"2,2 sur 5 étoiles",03/05/2022,"service d'ouverture de compte très facile mais draconienne pour clôturer le compte et surtout transférer le solde. envoyer 1 lettre recommandée avec ar + devoir rappeler et transmettre le rib de ma nouvelle banque. depuis mars 2022, toujours pas de transfert de fonds.",service ouverture compte très facile draconienne clôturer compte surtout transférer solde envoyer lettre recommandée ar devoir rappeler transmettre rib nouvelle banque depuis mars 2022 toujours transfert fonds,Positive,3,service
680,Avis Ma French Bank ,"4,5 sur 5 étoiles",26/04/2022,"ma mère, cliente depuis de nombreuses années chez ma french bank, m'a ouvert un compte ado alors que j'étais encore mineure, avec une facilité presque déconcertante. elle n'était pas si à l'aise à l'idée que j'aie un compte bancaire avnt l'âge adulte, mais la simplicité des transferts et le fait de tout voir en temps réel l'a vraiment rassurée. quand il m'est arrivé de perdre ma carte à l'étranger, le service client s'est montré génial et a tout de suite su géré la situation avec une très grande amabilité.",mère cliente depuis nombreuses années chez french bank ouvert compte ado alors encore mineure facilité presque déconcertante si aise idée compte bancaire avnt âge adulte simplicité transferts fait tout voir temps réel vraiment rassurée quand arrivé perdre carte étranger service client montré génial tout suite su géré situation très grande amabilité,Positive,0,service
681,Avis Ma French Bank ,"2,4 sur 5 étoiles",19/04/2022,"ce n'est pas une néo banque adaptée à un départ à l'étranger, contrairement à ce qu'elle laisse paraître. compte ouvert à la poste très rapidement, sauf que des semaines plus tard, et déjà après mon départ à l'étranger, toujours pas de carte. pour les contacter, 2 solutions : un numéro français (pas possible de les appeler via skype, et eux refusent de me contacter sur mon numéro étranger) et un chat (qui n'est pas disponible la plupart du temps). donc seule option pour moi : le chat, sauf que le conseiller me demande de les appeler, car ils ne peuvent me divulguer la raison du blocage sur mon compte uniquement par téléphone ! c'est le comble. a part ça, le service client a reçu 4 fois mes justificatifs de domicile et continue de me dire qu'ils n'ont jamais rien reçu (nota bene : ils prétendent ne pas demander de justificatif de domicile contrairement aux souscriptions dans les autres banques, c'est donc faux.)",néo banque adaptée départ étranger contrairement laisse paraître compte ouvert poste très rapidement sauf semaines plus tard déjà après départ étranger toujours carte contacter solutions numéro français possible appeler via skype refusent contacter numéro étranger chat disponible plupart temps donc seule option chat sauf conseiller demande appeler car peuvent divulguer raison blocage compte uniquement téléphone comble part ça service client reçu fois justificatifs domicile continue dire jamais rien reçu nota bene prétendent demander justificatif domicile contrairement souscriptions autres banques donc faux,Negative,6,accueil
682,Avis Ma French Bank ,"1,8 sur 5 étoiles",10/04/2022,"ouverture de compte en 5 min à la poste, mon mari a ouvert le compte 1 mois, il y reçoit son 1er salaire et 3 jours après son compte est bloqué et clôturer sans préavis. quand je demande la raison, ils prétendent que je ne leur ai pas transmis le justificatif de domicile, ni répondu aux alertes de rappel. hormis la confirmation de l´ouverture, ou l activation en ligne de l app et des infos de l´app je n'ai jamais jamais rien reçu de leur part. bien sûr tu proposes de donner ton justificatif et la réponse est ""non impossible c'est irrévocable"". dans la loi un compte peut être fermé après 60 jours de préavis, or pas de préavis et compte ouvert depuis 30/35 jours. bref j'attends le remboursement en urgence mais quand je vois tous les avis négatifs et les comptes clôturés sans préavis plus l'argent non remboursé après de longs délais (1 voir 4 mois), je me demande si je vais vraiment récupérer mon dû dans la semaine. il y a une réglementation bancaire que ne semble pas respecter cette filiale de la poste.",ouverture compte min poste mari ouvert compte mois reçoit 1er salaire jours après compte bloqué clôturer sans préavis quand demande raison prétendent transmis justificatif domicile ni répondu alertes rappel hormis confirmation ouverture activation ligne app infos app jamais jamais rien reçu part bien sûr proposes donner justificatif réponse non impossible irrévocable loi compte peut être fermé après 60 jours préavis or préavis compte ouvert depuis 30 35 jours bref attends remboursement urgence quand vois tous avis négatifs comptes clôturés sans préavis plus argent non remboursé après longs délais voir mois demande si vais vraiment récupérer dû semaine réglementation bancaire semble respecter cette filiale poste,Positive,6,accueil
683,Avis Ma French Bank ,"4,3 sur 5 étoiles",03/04/2022,"j’ai ouvert un compte courant à la french bank à la suite d'un piratage sur un autre compte. l’ouverture fut facile, rapide et tout en ligne. cela ne m'a pris que 30 minutes et deux semaines plus tard j’ai reçu la carte bleue. pour l’alimentation, tout ce fait en ligne, par le biais de virements, de compte à compte. l’interface utilisateur est intuitive. on y retrouve toutes les rubriques nécessaires, je n’ai eu aucun souci d’orientation. il propose des services de cagnotte ou même de prêt que je n’ai pas encore eu l’occasion d’essayer. tout fonctionne bien sur le navigateur chrome ainsi que sur le smartphone où je n’ai eu aucun ennui. mais sur le navigateur brave que j’utilise et qui bloque les balises et les pubs, cela rend l’utilisation de leurs sites impossible.",ouvert compte courant french bank suite piratage autre compte ouverture facile rapide tout ligne cela pris 30 minutes deux semaines plus tard reçu carte bleue alimentation tout fait ligne biais virements compte compte interface utilisateur intuitive retrouve toutes rubriques nécessaires aucun souci orientation propose services cagnotte prêt encore occasion essayer tout fonctionne bien navigateur chrome ainsi smartphone où aucun ennui navigateur brave utilise bloque balises pubs cela rend utilisation leurs sites impossible,Positive,0,service
684,Avis Ma French Bank ,"4,3 sur 5 étoiles",22/02/2022,"l'idée d'avoir une seconde banque ne me plaisait pas trop. mais j'avais le sentiment de me faire arnaquer par ma première banque. sur recommandations de mes collaborateurs au bureau, j'ai décidé de faire quelques recherches sur une autre banque. j'ai privilégié l'aspect banque en ligne et surtout la flexibilité. je suis tombé sur des propositions de ma french bank. étant dubitatif, j'ai pris quelques renseignements auprès de mes proches et ils m'ont tous dit que ce serait une bonne aubaine pour moi. j'ai donc ouvert un compte en ligne et pendant la configuration, j'ai eu droit à une option qui me permettait de surveiller mon premier compte pour mieux retracer mes mouvements financiers. ce que je n'ai pas hésité à faire. je me suis fait établir une carte bancaire pour faciliter les retraits à l’international. la cerise sur le gâteau est que j'ai eu la possibilité d'ouvrir un compte pour ma fille de 15 ans. cela fait maintenant 8 mois que je suis chez ma french bank, et l'expérience est vraiment intéressante.",idée avoir seconde banque plaisait trop sentiment faire arnaquer première banque recommandations collaborateurs bureau décidé faire quelques recherches autre banque privilégié aspect banque ligne surtout flexibilité tombé propositions french bank dubitatif pris quelques renseignements auprès proches tous dit bonne aubaine donc ouvert compte ligne pendant configuration droit option permettait surveiller premier compte mieux retracer mouvements financiers hésité faire fait établir carte bancaire faciliter retraits international cerise gâteau possibilité ouvrir compte fille 15 ans cela fait maintenant mois chez french bank expérience vraiment intéressante,Positive,6,accueil
685,Avis Ma French Bank ,"3,7 sur 5 étoiles",19/01/2022,"j'ai ouvert un compte il y a quelques mois et je n’ai rien à en redire. ma french bank est une néobanque française, facile d'utilisation et plutôt intuitive. j'ai pu ouvrir mon compte en quelques clics, et je peux effectuer des opérations bancaires facilement et rapidement (à noter : je ne l'utilise pas comme compte principal, mais je suppose qu'il fait aussi bien l'affaire pour cela). le compte fonctionne bien pour l'instant et je n’ai pas rencontré de problème particulier. l'un des avantages principaux, et la raison pour laquelle je suis allée dans cette banque, est la carte bancaire qui ne prend pas de frais à l'étranger. c'est un réel plus par rapport aux cartes bancaires des banques traditionnelles. je n'ai en revanche pas testé le service client, de ce que j'ai lu ce n'est pas le point fort de cette banque. a voir.",ouvert compte quelques mois rien redire french bank néobanque française facile utilisation plutôt intuitive pu ouvrir compte quelques clics peux effectuer opérations bancaires facilement rapidement noter utilise comme compte principal suppose fait aussi bien affaire cela compte fonctionne bien instant rencontré problème particulier avantages principaux raison laquelle allée cette banque carte bancaire prend frais étranger réel plus rapport cartes bancaires banques traditionnelles revanche testé service client lu point fort cette banque voir,Positive,0,service
686,Avis Ma French Bank ,"3,3 sur 5 étoiles",12/01/2022,"je désire clôturer mon compte ma french bank car je n'en ai plus l'utilité. je trouve en plus leurs tarifs trop élevés et je n'apprécie pas qu'il n'y ait pas de virement instantané. j'ai donc laissé dessus un peu d'argent pour les frais de tenue de compte et j'ai envoyé un recommandé avec avis de réception pour clôturer mon compte. le problème est que ces frais m'ont été prélevés deux mois de suite, ma french bank n'ayant pas fait le nécessaire pour fermer mon compte. j'ai donc appelé le service client, mais sans succès pour le moment car j'ai à faire à un assistant vocal et non à une personne. je vais donc envoyer un mail en espérant avoir vite une réponse et la clôture de mon compte.",désire clôturer compte french bank car plus utilité trouve plus leurs tarifs trop élevés apprécie virement instantané donc laissé dessus peu argent frais tenue compte envoyé recommandé avis réception clôturer compte problème frais prélevés deux mois suite french bank fait nécessaire fermer compte donc appelé service client sans succès moment car faire assistant vocal non personne vais donc envoyer mail espérant avoir vite réponse clôture compte,Positive,6,accueil
687,Avis Ma French Bank ,"3,2 sur 5 étoiles",07/01/2022,"j´ai ouvert un compte french depuis plus d´un an, tout me satisfaisait, j ai même ouvert un compte we start pour mon ado, mais récemment j ai payé un billet d avion avec la carte french bank et ce billet a été annulé. la campagnie aérienne a procédé au remboursement sauf que cet argent je ne l´ai jamais reçu sur mon compte et mon solde n´a jamais bougé. si soit disant le remboursement n´est pas visible sur l´application, en consultant le relevé bancaire en revanche à la fin du mois j ai bien vu qu il y avait eu remboursement, mais cet argent je ne l´ai jamais reçu sur mon compte, je suis sûre et certaine parce que je consulte régulièrement mon compte dans la journée.",ouvert compte french depuis plus an tout satisfaisait ouvert compte we start ado récemment payé billet avion carte french bank billet annulé campagnie aérienne procédé remboursement sauf cet argent jamais reçu compte solde jamais bougé si disant remboursement visible application consultant relevé bancaire revanche fin mois bien vu remboursement cet argent jamais reçu compte sûre certaine parce consulte régulièrement compte journée,Positive,6,accueil
688,Avis Ma French Bank ,"4,0 sur 5 étoiles",21/12/2021,"j'ai souscrit à un compte ma french bank avec un ami venu en france pour une courte durée. il avait besoin d'un compte bancaire afin qu'il puisse y recevoir son salaire, pour une courte mission de quelques mois seulement.en 30mn le compte était créé, la carte banquaire remise en main propre, et l'application mobile était installée et synchronisée. celle-ci est super simple d'utilisation, les menus sont clairs et faciles à prendre en main, même pour les plus novices. j'aimerais ajouter que la clôture du compte s'est faite assez facilement également : après avoir appelé le service client par téléphone (le délai d'attente pour avoir quelqu'un en ligne prend toujours un peu de temps...), nous avions reçus des instructions claires pour procéder à la résiliation. seul bémol, le délai a été un peu long. suite à l'envoi du courrier avec les éléments demandés, le compte a été clôturé après 3 semaines.",souscrit compte french bank ami venu france courte durée besoin compte bancaire afin puisse recevoir salaire courte mission quelques mois seulement 30mn compte créé carte banquaire remise main propre application mobile installée synchronisée celle ci super simple utilisation menus clairs faciles prendre main plus novices aimerais ajouter clôture compte faite assez facilement également après avoir appelé service client téléphone délai attente avoir quelqu ligne prend toujours peu temps reçus instructions claires procéder résiliation seul bémol délai peu long suite envoi courrier éléments demandés compte clôturé après semaines,Positive,0,service
689,Avis Ma French Bank ,"4,3 sur 5 étoiles",21/11/2021,"ma french bank est ma banque principale depuis maintenant dix mois. la banque fait parfaitement le boulot et offre les mêmes services que les banques traditionnelles physiques, la seule différence est qu’il est bien plus facile de s’inscrire, créer un compte et faire toute autres actions que dans une banque traditionnelle.en quelques clics et en moins d’une semaine, il est aisément possible d’obtenir un compte, une carte visa internationale et se connecter à l’application afin de piloter son budget au quotidien : c’est réellement intéressant.le gros point fort est pour moi la carte visa internationale qui permet de profiter des retraits et paiements sans frais partout dans le monde, chose que je n’ai pas retrouvé dans les autres banques en ligne.je suis très satisfait d’avoir rejoint cette banque et je recommande donc ma french bank à tous les utilisateurs d’une banque traditionnelle voulant dématérialiser tous les processus.",french bank banque principale depuis maintenant dix mois banque fait parfaitement boulot offre mêmes services banques traditionnelles physiques seule différence bien plus facile inscrire créer compte faire toute autres actions banque traditionnelle quelques clics moins semaine aisément possible obtenir compte carte visa internationale connecter application afin piloter budget quotidien réellement intéressant gros point fort carte visa internationale permet profiter retraits paiements sans frais partout monde chose retrouvé autres banques ligne très satisfait avoir rejoint cette banque recommande donc french bank tous utilisateurs banque traditionnelle voulant dématérialiser tous processus,Positive,0,service
690,Avis Ma French Bank ,"4,3 sur 5 étoiles",18/11/2021,"j’ai ouvert un compte à ma french bank après une recommandation d’un proche.l’ouverture d’un compte au guichet n’a pris que quelques minutes, les explications du conseiller étaient très claires. je cherchais une banque en ligne qui me permette de gérer facilement mes transactions avec une application et je n’ai pas été déçue avec ma french bank. l’application est intuitive et facile d’utilisation. je regrette juste que plusieurs transactions vers mon compte ma french bank aient échoué sans explications. l’avantage de cette banque en ligne est l’absence de frais bancaires lors de retraits ou paiements à l’étranger.",ouvert compte french bank après recommandation proche ouverture compte guichet pris quelques minutes explications conseiller très claires cherchais banque ligne permette gérer facilement transactions application déçue french bank application intuitive facile utilisation regrette juste plusieurs transactions vers compte french bank échoué sans explications avantage cette banque ligne absence frais bancaires lors retraits paiements étranger,Positive,0,service
691,Avis Ma French Bank ,"4,8 sur 5 étoiles",15/11/2021,"client depuis juillet 2019.satisfait à 100% et encore plus depuis le lancement du compte idéal qui me convient parfaitement avec le cashback, des bons d'achat dans des chouettes enseignes.je l'utilise tous les jours, je recommande à toutes les personnes qui souhaitent gérer leur argent facilement et qui voyagent à l'étranger !",client depuis juillet 2019 satisfait 100 encore plus depuis lancement compte idéal convient parfaitement cashback bons achat chouettes enseignes utilise tous jours recommande toutes personnes souhaitent gérer argent facilement voyagent étranger,Positive,3,service
692,Avis Ma French Bank ,"1,0 sur 5 étoiles",12/11/2021,"mon compte a été bloqué pour une raison que je ne connais pas. j'appelle le service client, personne ne m'a apporté de réponses. ils ne savent pas pourquoi le compte a été bloqué, à chaque fois ils disent qu'un reponsable va me contacter.ça fait un mois que je suis sans sous.",compte bloqué raison connais appelle service client personne apporté réponses savent pourquoi compte bloqué chaque fois disent reponsable va contacter ça fait mois sans sous,Neutral,4,service
693,Avis Ma French Bank ,"1,2 sur 5 étoiles",03/11/2021,"je voulais vous mettre en garde contre mafrenchbank pour plusieurs raisons :- ouverture en bureau de poste en septembre, et avec l'offre de 3 mois offerts, mafrenchbank a tout de même prélevé les frais (donc les frais ne m'ont pas été offerts comme promis par la conseillère).- l'ouverture est tout sauf facile. même avec la conseillère, nous avons passé plus d'une heure et cela sans que le compte soit encore activé.- le plus important/grave : un mois après l'ouverture, en allant mettre de l'essence à la pompe (loin de chez moi), je m'aperçois que la carte ne marche pas. or, il y a plus de 900 euros sur mon compte. je fais 2 essais en vain. après 2 appels et un quart d'heure d'attente au téléphone, directement depuis leur appli, j'arrive à avoir le service client qui me dit que mon compte est clôturé. je demande pourquoi et elle me dit qu'ils ne donnent jamais de raisons pour la clôture de compte. elle me dit de leur envoyer un rib, ce que je fais immédiatement (heureusement que j'avais une autre banque). 10 jours après, ils ne m'ont toujours pas transféré mon argent.cela s'est passé sans préavis. je viens juste de recevoir, 10 jours plus tard une lettre me notifiant cette clôture et aucune raison qui explique la clôture. j'ai donc plus de 900 € de bloqué, sans aucune raison. je ne peux plus accéder à mon espace; donc je n'ai pas pu télécharger les relevés bancaires.dernièrement, malgré le nom anglophone, il n'y a pas du tout de fonction pour voir le compte en anglais ou dans quelqu'autre langue. a éviter donc pour les nouveaux arrivants en france.conclusion: beaucoup de temps perdu inutilement et de soucis en perspective. a éviter si vous ne voulez pas prendre le risque de vous retrouver bloqué, avec votre argent coincé, sans préavis et sans explication.",voulais mettre garde contre mafrenchbank plusieurs raisons ouverture bureau poste septembre offre mois offerts mafrenchbank tout prélevé frais donc frais offerts comme promis conseillère ouverture tout sauf facile conseillère passé plus heure cela sans compte encore activé plus important grave mois après ouverture allant mettre essence pompe loin chez aperçois carte marche or plus 900 euros compte fais essais vain après appels quart heure attente téléphone directement depuis appli arrive avoir service client dit compte clôturé demande pourquoi dit donnent jamais raisons clôture compte dit envoyer rib fais immédiatement heureusement autre banque 10 jours après toujours transféré argent cela passé sans préavis viens juste recevoir 10 jours plus tard lettre notifiant cette clôture aucune raison explique clôture donc plus 900 bloqué sans aucune raison peux plus accéder espace donc pu télécharger relevés bancaires dernièrement malgré nom anglophone tout fonction voir compte anglais quelqu autre langue éviter donc nouveaux arrivants france conclusion beaucoup temps perdu inutilement soucis perspective éviter si voulez prendre risque retrouver bloqué argent coincé sans préavis sans explication,Positive,6,accueil
694,Avis Ma French Bank ,"3,8 sur 5 étoiles",02/11/2021,"je trouve que ma french bank est un établissement dont les conseillers sont très réactifs et sympathiques. avec son agrément obtenu de la banque centrale européenne, je la trouve assez fiable et pratique en toutes circonstances. sa fiabilité est notamment l'un de ses points forts.je peux vous le recommander pour votre vie quotidienne, car les services offerts sont utiles. ma french bank me propose trois types d'assurances, ce qui m'offre de surcroît plusieurs garanties. les moyens de paiements disponibles sont sécurisés et en cas de perte ou de vol, l'assurance assure les dommages causés. je bénéficie également d'une assurance sur mesure pour mon téléphone.ce service exclusivement digital me simplifie réellement la tâche. grâce à l'application de ma french bank, il est facile d'accéder à mon compte et je peux facilement effectuer mes achats et transactions.",trouve french bank établissement dont conseillers très réactifs sympathiques agrément obtenu banque centrale européenne trouve assez fiable pratique toutes circonstances fiabilité notamment points forts peux recommander vie quotidienne car services offerts utiles french bank propose trois types assurances offre surcroît plusieurs garanties moyens paiements disponibles sécurisés cas perte vol assurance assure dommages causés bénéficie également assurance mesure téléphone service exclusivement digital simplifie réellement tâche grâce application french bank facile accéder compte peux facilement effectuer achats transactions,Positive,0,service
695,Avis Ma French Bank ,"1,8 sur 5 étoiles",04/10/2021,"une carte soit-disant expédiée en 5 jours max. cela fait maintenant 1mois que je ne peux ni effectuer de virement depuis mon compte, ni recevoir de carte. mon salaire sera là d’ici demain et je n’aurai absolument aucun moyen pour le récupérer.je ne sais plus quoi faire; contacter le service client pour avoir toujours la même réponse ! un service clientèle qui fait remonter le problème mais qui n’apporte aucune solution…",carte disant expédiée jours max cela fait maintenant 1mois peux ni effectuer virement depuis compte ni recevoir carte salaire là ici demain absolument aucun moyen récupérer sais plus quoi faire contacter service client avoir toujours réponse service clientèle fait remonter problème apporte aucune solution,Positive,5,personnel
696,Avis Ma French Bank ,"1,2 sur 5 étoiles",02/10/2021,"à la souscription on m’avait dit que c’était une carte qui fonctionne à l’étranger, je partais pour le canada et que cette carte était idéale pour payer mes achats.après 2 mois à ma grande surprise sans prévenir, lors d’un passage en caisse avec les courses du mois la carte est refusée. pourquoi ? le compte est clôturé d’après le service client. ceci sans même prévenir, ni proposer un plan b à l’autre bout de l’atlantique! je n’avais jamais fait de découvert même pas de 10€.merci pour ce stress causé! ce service ne respecte pas ces engagements.",souscription dit carte fonctionne étranger partais canada cette carte idéale payer achats après mois grande surprise sans prévenir lors passage caisse courses mois carte refusée pourquoi compte clôturé après service client ceci sans prévenir ni proposer plan autre bout atlantique jamais fait découvert 10 merci stress causé service respecte engagements,Positive,6,accueil
697,Avis Ma French Bank ,"4,4 sur 5 étoiles",01/10/2021,"je viens de m'inscrire à ma french bank, c´est vrai que c´est très facile de souscrire par internet vu que c´estun conseiller qui me l´a souscrit. il m´a bien dit que la carte coute 2£ et là je me rends compte qu'ils m´ont prélevé 2£90.alors je vais laisser pour le moment comme cela et je vais voir ce que cette carte peux m'apporter.",viens inscrire french bank vrai très facile souscrire internet vu estun conseiller souscrit bien dit carte coute là rends compte prélevé 90 alors vais laisser moment comme cela vais voir cette carte peux apporter,Positive,3,service
