,title,rating,date,review,CommentAferPreproc,sentiment,Topic,Topic_label
1253,Avis Monabanq ,"2,3 sur 5 étoiles",25/10/2021,"séduite par le concept de la banque en ligne, j'ai tenté d'ouvrir un compte il y a quelques mois : résultat plutôt décourageant.première étape, très difficile de constituer le dossier et les justificatifs nécessaires à l'ouverture du compte. je ne suis pas secrétaire de métier, autant dire que j'attendais plus d'accompagnement ou une note explicative simple. voilà déjà un gros inconvénient de ce type de service, on se retrouve esseulé face à la tâche administrative et aux choix des options adaptées à notre profil et situation. deuxième étape, une fois les documents envoyés, un délai de traitement interminable lié à divers aller-retours pour régler des détails... décourageant, je commence à envisager de changer de prestataire.mais la surprise, le compte s'ouvre enfin ! finalement, entre la rigidité de certains services (découvert, agios, différé) et le service clientèle pas toujours au point pour faciliter le traitement des demandes, j'ai envoyé la demande de clôture et engagé les démarches auprès d'un concurrent. mauvaise expérience, dommage !",séduite concept banque ligne tenté ouvrir compte quelques mois résultat plutôt décourageant première étape très difficile constituer dossier justificatifs nécessaires ouverture compte secrétaire métier autant dire attendais plus accompagnement note explicative simple voilà déjà gros inconvénient type service retrouve esseulé face tâche administrative choix options adaptées profil situation deuxième étape fois documents envoyés délai traitement interminable lié divers aller retours régler détails décourageant commence envisager changer prestataire surprise compte ouvre enfin finalement entre rigidité certains services découvert agios différé service clientèle toujours point faciliter traitement demandes envoyé demande clôture engagé démarches auprès concurrent mauvaise expérience dommage,Negative,6,accueil
1254,Avis Monabanq ,"4,3 sur 5 étoiles",25/10/2021,"monabanq est une banque en ligne que j'ai adopté il n'y pas longtemps.j'avoue que cette plateforme propose des services de qualité. cette filiale du crédit mutuel est un acteur exclusivement en ligne. pour moi monabanq propose des frais de tenue de compte un peu chers soit 2 euros par mois. néammoins j'apprécie le fait de pouvoir faire des dépôts d'argent liquide. les transactions se font d'ailleurs rapidement et sans problèmes.ce qui est intéressant avec monabanq est que quand vous devenez client de cette banque, vous obtenez une prime. j'ai profité de cet avantage et je peux vous recommander cette plateforme fiable. de plus ces primes sont très intéressantes comparé à d'autres banques.le service client de monabanq est très satisfaisant au vu des prestations qu'il accorde aux clients. je n'ai pas été déçu lors des réponses reçues. la plateforme est surtout sécurisée et très ergonomique.",monabanq banque ligne adopté longtemps avoue cette plateforme propose services qualité cette filiale crédit mutuel acteur exclusivement ligne monabanq propose frais tenue compte peu chers euros mois néammoins apprécie fait pouvoir faire dépôts argent liquide transactions font ailleurs rapidement sans problèmes intéressant monabanq quand devenez client cette banque obtenez prime profité cet avantage peux recommander cette plateforme fiable plus primes très intéressantes comparé autres banques service client monabanq très satisfaisant vu prestations accorde clients déçu lors réponses reçues plateforme surtout sécurisée très ergonomique,Positive,2,frais
1255,Avis Monabanq ,"3,3 sur 5 étoiles",27/09/2021,"habitant la nouvelle-calédonie, nous avons réalisé notre enregistrement pour un compte joint uniq+. nous avons rencontré un problème au moment du téléphone. le formulaire n'accepte que les n° métropolitains. l'enregistrement a mis plus de 6 jours à être validé. monabanq demande des pièces justificatives standards. quelques minutes pour les leur envoyer. petit bémol sur l'obligation de retourner le contrat par courrier. peu écologique et peu accessible pour nous, à l'autre bout du monde.le site et l'application mobile sont sécurisés et facile d'utilisation. chaque interlocuteur est professionnel et fait son maximum pour nous aider par téléphone ou par messenger. bémol sur le fait que ca ne soit jamais la même personne. ils ne se transmettent pas les données : nous sommes obligées de réexpliquer l'historique à chaque appel.",habitant nouvelle calédonie réalisé enregistrement compte joint uniq rencontré problème moment téléphone formulaire accepte métropolitains enregistrement mis plus jours être validé monabanq demande pièces justificatives standards quelques minutes envoyer petit bémol obligation retourner contrat courrier peu écologique peu accessible autre bout monde site application mobile sécurisés facile utilisation chaque interlocuteur professionnel fait maximum aider téléphone messenger bémol fait ca jamais personne transmettent données obligées réexpliquer historique chaque appel,Positive,0,service
1256,Avis Monabanq ,5 sur 5 étoiles,28/08/2021,"j’ai découvert monabanq alors que je cherchais un moyen de limiter les frais bancaires à l’étranger.une de leur formule répondait tout à fait à mes attentes avec des retraits et des paiements sans frais de change, même hors zone euro. leur tarif est très intéressant pour les voyageurs. j’ai commencé par souscrire à un compte courant avec une carte bleue pour chaque membre du couple. l’ouverture de compte est facile. tout se passe en ligne, seuls quelques documents sont à renvoyer par courrier. des conseillers m’ont contactée par téléphone afin de s’assurer que tout se passait bien. et c’était le cas !à mon retour en france, j’étais tellement satisfaite de leurs services que j’y ai immédiatement transféré toute mon épargne.puis, plus tard, j’ai aussi ouvert des comptes pour mes enfants. au quotidien, l’utilisation du site internet et de l’application monabanq est simple. leur design efficace. les conseillers sont toujours à l’écoute et très facilement joignables par téléphone ou email. je recommande très fortement !",découvert monabanq alors cherchais moyen limiter frais bancaires étranger formule répondait tout fait attentes retraits paiements sans frais change hors zone euro tarif très intéressant voyageurs commencé souscrire compte courant carte bleue chaque membre couple ouverture compte facile tout passe ligne seuls quelques documents renvoyer courrier conseillers contactée téléphone afin assurer tout passait bien cas retour france tellement satisfaite leurs services immédiatement transféré toute épargne puis plus tard aussi ouvert comptes enfants quotidien utilisation site internet application monabanq simple design efficace conseillers toujours écoute très facilement joignables téléphone email recommande très fortement,Positive,0,service
1257,Avis Monabanq ,"3,8 sur 5 étoiles",17/08/2021,"j'entends pas mal d'avis négatifs sur cette banque pourtant je n'ai jamais eu de soucis avec monabanq. le service clientèle m'a toujours répondu rapidement et a su me venir en aide lorsque j'en avais besoin.j'ai pour ma part ouvert un compte qui coûte deux euros par mois et reçu une carte visa totalement gratuite. après cela on m'a fait parvenir un cashback d'une valeur de 60 euros au lieu de 100. cette démarche m'a pris un peu de temps à effectuer comme lors de mon inscription sur cette plateforme.mais cela se fait vite oublier grâce à la gentillesse du personnel de cette banque qui saura vous aider selon votre problème.finalement, le souci fut vite réglé et j'ai bien reçu le cashback de 100 euros.tout fonctionne correctement jusqu'ici. je suis pour le moment satisfait.",entends mal avis négatifs cette banque pourtant jamais soucis monabanq service clientèle toujours répondu rapidement su venir aide lorsque besoin part ouvert compte coûte deux euros mois reçu carte visa totalement gratuite après cela fait parvenir cashback valeur 60 euros lieu 100 cette démarche pris peu temps effectuer comme lors inscription cette plateforme cela fait vite oublier grâce gentillesse personnel cette banque saura aider selon problème finalement souci vite réglé bien reçu cashback 100 euros tout fonctionne correctement jusqu ici moment satisfait,Positive,2,frais
1258,Avis Monabanq ,"4,3 sur 5 étoiles",31/03/2021,"je suis cliente monabanq depuis 2 ans.je n'ai jamais eu aucun souci avec cette banque en ligne. les prix de fonctionnement classique sont très bas, en revanche certaines opérations spéciales sont très souvent onéreuses. l'interface en ligne est très simple d'utilisation et intuitif.toutes les opérations peuvent être directement réalisées depuis l'espace client.",cliente monabanq depuis ans jamais aucun souci cette banque ligne prix fonctionnement classique très bas revanche certaines opérations spéciales très souvent onéreuses interface ligne très simple utilisation intuitif toutes opérations peuvent être directement réalisées depuis espace client,Positive,0,service
1259,Avis Monabanq ,5 sur 5 étoiles,14/02/2021,"j'ai ouvert un livret a auprès de monabanq en 2019 dans l'espoir de simplifier mes démarches bancaires, et j'en suis jusqu'ici pleinement satisfaite !dès l'ouverture du contrat, tout m'a semblé bien plus simple qu'avec une banque traditionnelle. un livret provisoire a été ouvert dans l'attente des vérifications nécessaires au dossier, j'ai donc pu commencer à préparer mon épargne.j'apprécie la simplicité d'utilisation du site et de l'application mobile. j'avais quelques craintes sur la sécurité, mais le tout semble tout à fait correct. on me demande régulièrement de confirmer mon identité.autre point très important pour moi, les délais de transfert entre mon livret et mon compte courant (dans une autre banque) sont très courts. c'est un véritable confort face aux imprévus.je n'ai pour le moment pas eu besoin de contacter le service client, mais j'apprécie d'avoir la possibilité de tout gérer à distance, sans prendre rendez-vous en agence avec un conseiller. un peu déçue par le système de banques traditionnelles, j'envisage même de transférer mon compte courant chez monabanq.",ouvert livret auprès monabanq 2019 espoir simplifier démarches bancaires jusqu ici pleinement satisfaite dès ouverture contrat tout semblé bien plus simple banque traditionnelle livret provisoire ouvert attente vérifications nécessaires dossier donc pu commencer préparer épargne apprécie simplicité utilisation site application mobile quelques craintes sécurité tout semble tout fait correct demande régulièrement confirmer identité autre point très important délais transfert entre livret compte courant autre banque très courts véritable confort face imprévus moment besoin contacter service client apprécie avoir possibilité tout gérer distance sans prendre rendez agence conseiller peu déçue système banques traditionnelles envisage transférer compte courant chez monabanq,Positive,0,service
1260,Avis Monabanq ,"4,7 sur 5 étoiles",07/01/2021,"je suis titulaire depuis quelques mois d'un compte auto-entrepreneur chez monabanq et j'en suis pour l'heure pleinement satisfait. ce n'est pas un compte professionnel (il n'y a pas de prêt de trésorerie possible), mais cette option est particulièrement pratique car les frais sont moins coûteux et l'ouverture du compte est réalisable sans condition de revenus.l'étape de l'ouverture du compte, notamment à cause de la validation des différents documents, est un peu lente (une dizaine de jours). cependant un appel au service client a permis d'accélérer le processus.l'utilisation de ce compte bancaire est simple et fluide, la possibilité de créditer des chèques en ligne grâce au bordereau numérique est très pratique et me fait gagner un temps précieux. l'absence d'agence physique ou de conseiller attitré n'est pas un problème dans mon cas.",titulaire depuis quelques mois compte auto entrepreneur chez monabanq heure pleinement satisfait compte professionnel prêt trésorerie possible cette option particulièrement pratique car frais moins coûteux ouverture compte réalisable sans condition revenus étape ouverture compte notamment cause validation différents documents peu lente dizaine jours cependant appel service client permis accélérer processus utilisation compte bancaire simple fluide possibilité créditer chèques ligne grâce bordereau numérique très pratique fait gagner temps précieux absence agence physique conseiller attitré problème cas,Positive,0,service
1261,Avis Monabanq ,"4,0 sur 5 étoiles",01/10/2020,"j'ai souscrit à un compte bancaire monabanq dans le cadre de mon activité d'auto-entrepreneur (je recherchais activement une banque proposant ce service).l'ouverture fut très simple à mettre en place car tout est dématérialisé. pour preuve, je l'ai même réalisé depuis mon smartphone. ensuite, dès lors que j'ai transmis les documents requis (justificatifs, siren etc), mon compte fut validé et la carte envoyée quelques jours plus tard. aucune difficulté spécifique ne fut éprouvée à ce stade-là.je ne suis pas du tout déçu par le service. j'utilise assez peu le compte, seulement pour la trésorerie. donc, à ce jour, il remplir parfaitement son rôle. niveau améliorations, je soulignerais simplement l'ergonomie de l'application qui ne me semble pas toujours très fluide.enfin, ne j'ai encore jamais eu recours au service clientèle, que ce soit par écrit ou par voie téléphonique.",souscrit compte bancaire monabanq cadre activité auto entrepreneur recherchais activement banque proposant service ouverture très simple mettre place car tout dématérialisé preuve réalisé depuis smartphone ensuite dès lors transmis documents requis justificatifs siren etc compte validé carte envoyée quelques jours plus tard aucune difficulté spécifique éprouvée stade là tout déçu service utilise assez peu compte seulement trésorerie donc jour remplir parfaitement rôle niveau améliorations soulignerais simplement ergonomie application semble toujours très fluide enfin encore jamais recours service clientèle écrit voie téléphonique,Positive,0,service
1262,Avis Monabanq ,"4,0 sur 5 étoiles",20/07/2020,"client de monabanq depuis quelques mois, je n’ai que des avis positifs sur cette dernière. d’abord, ce qui m’a poussé à opter pour cette banque est que 92% de ses clients la recommandent. je n’ai donc pas hésité à me lancer. il s’agit de l’une des meilleures banques en ligne que je connaisse. la monabanq propose des offres exceptionnelles sans conditions de revenus. par ailleurs, après mon enregistrement, j’ai eu droit à une carte et des services bancaires à partir de deux (2) € par mois. c’était génial !la monabanq fonctionne généralement en ligne. aussi, les différents services qu’elle fournit s’articulent autour de trois points essentiels :- l’accessibilité- la praticité- une meilleure qualité de service (application mobile)pour mieux satisfaire sa clientèle, la banque a mis à disposition le réseau d’agences cic. pas de frais de tenues de comptes ni de conditions d’entrées.mon expérience à monabanq a été globalement fantastique. j’ai été séduit par la disponibilité, la réactivité et la politesse du service client au téléphone. je conseille vivement cette banque en ligne.",client monabanq depuis quelques mois avis positifs cette dernière abord poussé opter cette banque 92 clients recommandent donc hésité lancer agit meilleures banques ligne connaisse monabanq propose offres exceptionnelles sans conditions revenus ailleurs après enregistrement droit carte services bancaires partir deux mois génial monabanq fonctionne généralement ligne aussi différents services fournit articulent autour trois points essentiels accessibilité praticité meilleure qualité service application mobile mieux satisfaire clientèle banque mis disposition réseau agences cic frais tenues comptes ni conditions entrées expérience monabanq globalement fantastique séduit disponibilité réactivité politesse service client téléphone conseille vivement cette banque ligne,Positive,6,accueil
1263,Avis Monabanq ,5 sur 5 étoiles,25/06/2020,"j'ai ouvert un compte auto-entrepreneur chez monabanq il y a environ un an. la demande d'ouverture de compte s'est fait rapidement et complètement en ligne, et j'ai reçu mes identifiants d'accès sous quelques jours par courrier postal. c'est appréciable de ne pas devoir batailler avec une banque, il m'a juste suffit d'envoyer les documents nécessaires au dossier, et pas besoin de contact supplémentaire avec un conseiller.j'ai comparé quelques banques en lignes avant de me décider, et je trouve que les frais mensuels chez monabanq sont plus que raisonnables (7 euros par mois pour ma part, sans carte bancaire) par rapport à d'autres. en plus, je bénéficie des mêmes avantages qu'avec une banque classique, c'est-à-dire que je peux déposer mes chèques ou espèces si besoin au guichet d'une banque cic, ce qui facilite quand même nettement les opérations.en bref, depuis le temps que je suis chez eux, je n'ai rencontré aucun problème.",ouvert compte auto entrepreneur chez monabanq environ an demande ouverture compte fait rapidement complètement ligne reçu identifiants accès sous quelques jours courrier postal appréciable devoir batailler banque juste suffit envoyer documents nécessaires dossier besoin contact supplémentaire conseiller comparé quelques banques lignes avant décider trouve frais mensuels chez monabanq plus raisonnables euros mois part sans carte bancaire rapport autres plus bénéficie mêmes avantages banque classique dire peux déposer chèques espèces si besoin guichet banque cic facilite quand nettement opérations bref depuis temps chez rencontré aucun problème,Positive,0,service
