,title,rating,date,review,CommentAferPreproc,sentiment,Topic,Topic_label
820,Avis Nickel ,"3,2 sur 5 étoiles",18/04/2022,"je suis client compte nickel depuis 5 ans mais là vraiment je suis décu ! lundi dernier je tombe en panne de voiture, j´ai droit à un véhicule de remplacement par mon assurance, on me demande ma cb pour pouvoir partir avec la voiture m'assurant que je ne serai pas débité. surprise en rentrant j'ai bel et bien été débité de 660 euros ! en cherchant un peu étant donné que c'est une carte à débit immédiat c'est normal, mais là où je suis vraiment pas contente du tout c'est que nickel met un délai de 31 jours pour régulariser et remettre la somme sur le compte ! j'ai des réparations de voiture à payer ! j'attends 1 mois. pour gagner de l'argent pour mettre sur mon fameux compte nickel il me faut ma voiture.",client compte nickel depuis ans là vraiment décu lundi dernier tombe panne voiture droit véhicule remplacement assurance demande cb pouvoir partir voiture assurant débité surprise rentrant bel bien débité 660 euros cherchant peu donné carte débit immédiat normal là où vraiment contente tout nickel met délai 31 jours régulariser remettre somme compte réparations voiture payer attends mois gagner argent mettre fameux compte nickel faut voiture,Positive,3,service
821,Avis Nickel ,"2,6 sur 5 étoiles",12/04/2022,"cette banque réalise deux prélèvements sur mon compte pour payer une facture par carte bancaire et refuse de me rembourser, j'ai dû apporter les preuves avec le commerçant pour obtenir gain de cause après 2 mois de bataille. pour expliquer rapidement, je paye une facture d'un montant x et nickel me prélève deux fois ce montant et pour eux c'est moi qui aurai payé deux fois à la même heure chez ce commerçant.cette banque bloque votre carte bancaire après un seul code pin faux, et vous oblige à commander une nouvelle carte à vos frais (20 euros) alors que vous apportez toutes les preuves que l'erreur est de leur part.",cette banque réalise deux prélèvements compte payer facture carte bancaire refuse rembourser dû apporter preuves commerçant obtenir gain cause après mois bataille expliquer rapidement paye facture montant nickel prélève deux fois montant payé deux fois heure chez commerçant cette banque bloque carte bancaire après seul code pin faux oblige commander nouvelle carte frais 20 euros alors apportez toutes preuves erreur part,Positive,6,accueil
822,Avis Nickel ,"2,2 sur 5 étoiles",11/04/2022,"j'étais cliente depuis le début 2014, et peu à peu des doublons de débits ? une carte bancaire que je ne peux activer et qui m'a été débité 20€ en 2019. j'ai tout viré sur mon compte caisse d'epargne. mon buraliste a supprimé son comptoir nickel, trop de personne insatisfaites et en colère.",cliente depuis début 2014 peu peu doublons débits carte bancaire peux activer débité 20 2019 tout viré compte caisse epargne buraliste supprimé comptoir nickel trop personne insatisfaites colère,Negative,2,frais
823,Avis Nickel ,5 sur 5 étoiles,25/02/2022,depuis 5 ans tout est.. . . nickel. il n'en est pas de même pour un ami que j'ai parrainé. mais là il semble que c'est un pb avec le tabac où l'inscription s'est faite. par ma part je n'ai eu besoin du service client qu´une seule fois et tout s'est bien passé.,depuis ans tout nickel ami parrainé là semble pb tabac où inscription faite part besoin service client seule fois tout bien passé,Positive,4,service
824,Avis Nickel ,"2,0 sur 5 étoiles",13/02/2022,"je déconseille d’ouvrir un compte nickel parce que au moindre petit truc (genre rejet de prélèvement ou autre) ils vous bloquent le compte, voir le clôturent. en plus chez nickel il faut régulièrement changer de carte à cause des problèmes de piratages. moi j’ai eu des prélèvements qui sont apparus de je ne sais où à plusieurs reprises sur mon compte et j’ai dû faire opposition.",déconseille ouvrir compte nickel parce moindre petit truc genre rejet prélèvement autre bloquent compte voir clôturent plus chez nickel faut régulièrement changer carte cause problèmes piratages prélèvements apparus sais où plusieurs reprises compte dû faire opposition,Positive,6,accueil
825,Avis Nickel ,"4,6 sur 5 étoiles",11/02/2022,"entière satisfaction. suite à des achats frauduleux en ligne, nickel m'a remboursé (avec malheureusement des démarches et envoi de documents à plusieurs reprises ). interlocutrices pas toujours aimables, ni patientes.",entière satisfaction suite achats frauduleux ligne nickel remboursé malheureusement démarches envoi documents plusieurs reprises interlocutrices toujours aimables ni patientes,Positive,6,accueil
826,Avis Nickel ,"2,3 sur 5 étoiles",07/02/2022,"après avoir payé par mon loyer, mon électricité (paiement sécurisé), voilà que quelques jours plus tard je suis débité des mêmes montants et mise à découvert. mes prélèvements seront rejetés. lors de l’entretien téléphonique le conseiller a reconnu l’erreur de nickel. néanmoins le retour à la normale mettrait 8 jours ouvrables. 8 jours le compte bloqué, découvert de 500 € sur un compte largement créditeur sans compter les futurs frais de rejet de prélèvements.",après avoir payé loyer électricité paiement sécurisé voilà quelques jours plus tard débité mêmes montants mise découvert prélèvements rejetés lors entretien téléphonique conseiller reconnu erreur nickel néanmoins retour normale mettrait jours ouvrables jours compte bloqué découvert 500 compte largement créditeur sans compter futurs frais rejet prélèvements,Positive,6,accueil
827,Avis Nickel ,"1,8 sur 5 étoiles",08/01/2022,"nickel a refusé de me rembourser une opération frauduleuse dont je ne suis pas responsable. avec toutes les preuves présentées afin de prouver ma non-responsabilité de ce prélèvement frauduleux, nickel ne m'a pas remboursé !",nickel refusé rembourser opération frauduleuse dont responsable toutes preuves présentées afin prouver non responsabilité prélèvement frauduleux nickel remboursé,Positive,3,service
828,Avis Nickel ,"1,6 sur 5 étoiles",02/12/2021,"mon compte nickel est bloqué depuis plus de 15 jours, le service client ne sait me dire pourquoi et ne sait pas non plus me dire combien de temps cela va prendre pour transférer mes fonds sur mon nouveau compte de la société générale.",compte nickel bloqué depuis plus 15 jours service client sait dire pourquoi sait non plus dire combien temps cela va prendre transférer fonds nouveau compte société générale,Positive,4,service
829,Avis Nickel ,"4,8 sur 5 étoiles",29/11/2021,je suis cliente nickel depuis des années et suis totalement satisfaite. j'ai eu un petit problème de connexion à l'application et ai bénéficié d'un suivi client parfait. je ne peux que recommander.j'ai connu bien des banques qui n'ont pas été aussi disponibles. de plus on connaît la situation du compte immédiatement.et maintenant on peut même déposer des chèques !,cliente nickel depuis années totalement satisfaite petit problème connexion application bénéficié suivi client parfait peux recommander connu bien banques aussi disponibles plus connaît situation compte immédiatement maintenant peut déposer chèques,Positive,0,service
830,Avis Nickel ,"1,4 sur 5 étoiles",12/11/2021,"cliente depuis 7 ans, j'ai vu les prestations se dégrader et les prix gonfler.cette néobanque qui se veut soit disant 2 fois moins onéreuse qu'une banque classique est en réalité bien plus chère (1,5 eur pour un retrait, 1€ si vous demandez le renvoi de votre code de carte, 10€ par prélèvement bloqué (je suis en litige avec free, j'ai donc bloqué le prélèvement, il n'est donc pas débité, mais nickel prélève chaque mois 20 voire 30€ de frais de rejets, car free tente de prélever 1, 2 voire trois fois par mois).en outre, quand vous tentez de joindre un conseiller client, votre interlocuteur est un véritable robot qui ne fait que répéter les cgv. enfin, il y a de nombreux bugs, la carte qui ne passe pas alors que vous avez de l'argent et pas atteint vos plafonds, le site qui plante.pour ma part, je vais changer de banque et mon compagnon aussi.",cliente depuis ans vu prestations dégrader prix gonfler cette néobanque veut disant fois moins onéreuse banque classique réalité bien plus chère eur retrait si demandez renvoi code carte 10 prélèvement bloqué litige free donc bloqué prélèvement donc débité nickel prélève chaque mois 20 voire 30 frais rejets car free tente prélever voire trois fois mois outre quand tentez joindre conseiller client interlocuteur véritable robot fait répéter cgv enfin nombreux bugs carte passe alors argent atteint plafonds site plante part vais changer banque compagnon aussi,Positive,4,service
831,Avis Nickel ,"1,5 sur 5 étoiles",25/10/2021,"expériences négatives:1ere fois : carte demagnétisée pour avoir fait 6 fois un mauvais code (chercher l'erreur).2ème fois : je recommande une carte à mes frais, et au moment de retirer ma carte est avalée (code confidentiel correct ), pour cause , le dab est défectueux, veuillez acheter une nouvelle carte à vos, bien sûr.",expériences négatives 1ere fois carte demagnétisée avoir fait fois mauvais code chercher erreur 2ème fois recommande carte frais moment retirer carte avalée code confidentiel correct cause dab défectueux veuillez acheter nouvelle carte bien sûr,Positive,3,service
832,Avis Nickel ,5 sur 5 étoiles,15/10/2021,"compte bancaire avec une organisation qui leur est propre, mais plutôt sympa car pas énormément de frais contrairement à d'autres banques.pas de découvert possible, compte client en ligne et à jour instantanément près un paiement.utilisation au quotidien de ma carte.",compte bancaire organisation propre plutôt sympa car énormément frais contrairement autres banques découvert possible compte client ligne jour instantanément près paiement utilisation quotidien carte,Positive,0,service
833,Avis Nickel ,"4,6 sur 5 étoiles",08/10/2021,"je suis client nickel depuis plusieurs mois et pour moi c'est une banque plutôt simple et agréable.j'ai toujours été averti des différents mouvements, donc pas de surprise de ce côté là. les frais sont normaux comparés à mes précédentes banques et je trouve le service client assez bon côté réactivité.je recommande donc cette banque pour un dépannage courant mais cependant j'attends encore un peu plus de leur part. aux dernières nouvelles il était possible d'encaisser des chèques. a poursuivre donc.",client nickel depuis plusieurs mois banque plutôt simple agréable toujours averti différents mouvements donc surprise côté là frais normaux comparés précédentes banques trouve service client assez bon côté réactivité recommande donc cette banque dépannage courant cependant attends encore peu plus part dernières nouvelles possible encaisser chèques poursuivre donc,Positive,4,service
834,Avis Nickel ,"1,0 sur 5 étoiles",17/09/2021,"banque en ligne qui n'aime pas que l'on dispose de notre argent ou que l'on effectue des virements sur d'autres compte, de plus ils ont attendu de clôturer mon compte le lendemain du prélèvement de ma cotisation annuelle de la carte et ne m'ont jamais remboursé cette dernière. banque en ligne à fuir impérativement n26 étant largement moins chère et plus efficace.",banque ligne aime dispose argent effectue virements autres compte plus attendu clôturer compte lendemain prélèvement cotisation annuelle carte jamais remboursé cette dernière banque ligne fuir impérativement n26 largement moins chère plus efficace,Positive,6,accueil
835,Avis Nickel ,"3,0 sur 5 étoiles",10/09/2021,"jamais de découvert, compte toujours alimenté et je me suis fait dégager sans explications, sauf un article du contrat qui stipule que nickel peut vous dégager à volonté.aucune communication, je m'en suis aperçu quand j'ai eu une relance pour un impayé... puis j'ai appelé et envoyé des mails qui sont restés sans réponse pendant 1 mois, puis encore 1 mois pour récupérer l'argent qui était sur le compte.je deconseille fortement d'aller vers cette banque qui n'a de nickel que le nom, le réalité est bien différente.",jamais découvert compte toujours alimenté fait dégager sans explications sauf article contrat stipule nickel peut dégager volonté aucune communication aperçu quand relance impayé puis appelé envoyé mails restés sans réponse pendant mois puis encore mois récupérer argent compte deconseille fortement aller vers cette banque nickel nom réalité bien différente,Positive,4,service
836,Avis Nickel ,"1,0 sur 5 étoiles",21/08/2021,"j'avais pris un compte nickel pour la sécurité internet et zéro découvert, or ils ont accepté un prélèvement forcé qui m'a mis à découvert.maintenant je dois les rembourser, alors que je n'avais jamais autorisé ce prélèvement.c'est de l'abus, je deconseille absolument...fuyez nickel, une filiale de la bnp ?a déconseiller absolument",pris compte nickel sécurité internet zéro découvert or accepté prélèvement forcé mis découvert maintenant dois rembourser alors jamais autorisé prélèvement abus deconseille absolument fuyez nickel filiale bnp déconseiller absolument,Positive,5,personnel
837,Avis Nickel ,"1,0 sur 5 étoiles",17/08/2021,"compte fermé et bloqué sans explication.tardent à restituer vos fonds, (3 semaines que j'attends)ne répondent pas aux mails.ce que cette pseudo banque sait faire le mieux : des frais à chaque utilisation de votre carte!cette pseudo banque se permet même de vous prélever 20€ de cotisation annuelle le 26 juillet tout en clôtururant ce même compte le27 juillet !",compte fermé bloqué sans explication tardent restituer fonds semaines attends répondent mails cette pseudo banque sait faire mieux frais chaque utilisation carte cette pseudo banque permet prélever 20 cotisation annuelle 26 juillet tout clôtururant compte le27 juillet,Positive,6,accueil
838,Avis Nickel ,"1,8 sur 5 étoiles",13/08/2021,"blocage arbitraire de mon compte après plusieurs années d’utilisation.aucune réponse aux multiples mails, impossible de me faire virer le solde sur mon autre banque .par tel les agents ne peuvent rien faire, je dois en être à mon 15eme mails sans réponse. tout cela après avoir répondu à des demandes de justificatifs de domicile parce que je me servais de ma carte à l’étranger. tout cela après avoir reçu un mail en juin me confirmant que tout était en ordre.le 8/8 on me dit que le délai avant clôture définitive est passé et je n’ai plus aucun moyen d’agir sur le compte … depuis, je bataille pour récupérer mon solde !",blocage arbitraire compte après plusieurs années utilisation aucune réponse multiples mails impossible faire virer solde autre banque tel agents peuvent rien faire dois être 15eme mails sans réponse tout cela après avoir répondu demandes justificatifs domicile parce servais carte étranger tout cela après avoir reçu mail juin confirmant tout ordre dit délai avant clôture définitive passé plus aucun moyen agir compte depuis bataille récupérer solde,Positive,6,accueil
839,Avis Nickel ,"2,4 sur 5 étoiles",11/08/2021,"c'est vrai que c'est très rapide et simple, par contre attention, le plafond d'achat/retrait est de 1500€/mois.j'ai déposé plusieurs milliers mais mon argent est séquestré pour un mois minimum, incroyable. j'ai voulu upgrader ma carte pour pouvoir retirer + mais non impossible , confirmation du conseiller (très aimable mais soyez patient pour pouvoir les joindre).impossible de retirer son argent pendant 1 mois , un comble...",vrai très rapide simple contre attention plafond achat retrait 1500 mois déposé plusieurs milliers argent séquestré mois minimum incroyable voulu upgrader carte pouvoir retirer non impossible confirmation conseiller très aimable patient pouvoir joindre impossible retirer argent pendant mois comble,Positive,3,service
840,Avis Nickel ,"1,0 sur 5 étoiles",03/08/2021,"je déconseille fortement cette banque à croire que le sav est formé pour raccrocher au nez de ses clients. chose inadmissible, il faut près d’une semaine pour modifier le numéro de téléphone lié à l’espace client.généralement une demi-heure après un périple de touche xxxx qui nous prend une demi-journée pour ensuite exposer les soucis rencontrés propres à la banque nickel absente chez les autres banques concurrentes. service lamentable. a fuir !",déconseille fortement cette banque croire sav formé raccrocher nez clients chose inadmissible faut près semaine modifier numéro téléphone lié espace client généralement demi heure après périple touche xxxx prend demi journée ensuite exposer soucis rencontrés propres banque nickel absente chez autres banques concurrentes service lamentable fuir,Positive,0,service
841,Avis Nickel ,5 sur 5 étoiles,26/07/2021,"ça va faire 1 an que j’ai ouvert un compte nickel.je suis agréablement surprise. l’équipe ne manque pas de professionnalisme. ils sont aimables, à l’écoute, patients et ont toujours répondu à mes questions assez rapidement.tout ce que le client bancaire recherche aujourd’hui. sincèrement, je les recommande sans hésiter.",ça va faire an ouvert compte nickel agréablement surprise équipe manque professionnalisme aimables écoute patients toujours répondu questions assez rapidement tout client bancaire recherche aujourd hui sincèrement recommande sans hésiter,Positive,4,service
842,Avis Nickel ,"1,4 sur 5 étoiles",13/07/2021,"compte nickel pourrait être une bonne alternative malheureusement trop de soucis! une fois par mois au moins une fois j'ai un soucis avec eux. mon compte se trouve débiteur sans raison et aucune explication de nickel. en résumé service client zéro, par contre compte rapide à ouvri. et quand vous laissez un avis négatif, nickel bouge et prend le temps de vous rappelez en échange de quelque chose.bref je ne recommande pas cette banque.",compte nickel pourrait être bonne alternative malheureusement trop soucis fois mois moins fois soucis compte trouve débiteur sans raison aucune explication nickel résumé service client zéro contre compte rapide ouvri quand laissez avis négatif nickel bouge prend temps rappelez échange quelque chose bref recommande cette banque,Positive,4,service
843,Avis Nickel ,"2,6 sur 5 étoiles",06/07/2021,"banque à fuir.....les conseillers sont nuls.nuls? le mot est faible. je ne sais pas si c'est de l'incompétence ou de l'incurie, quoi que je pencherais pour le second terme. il faut déjà arriver à les joindre, quand au bout de 10 appels vous réussissez à sortir des multiples propositions de la boite vocale pour enfin parler à un être humain, celui-ci est incapable de résoudre votre problème. il faut donc réitérer les appels (cela peut prendre des heures). je me retrouve donc avec une carte périmée alors que sur leur application on vous explique que la cotisation de 20€ comprend le renouvellement de votre cb avant évidemment que celle-ci soit obsolète. mon rsa est bien sur mon compte, mais, aucun moyen d'y avoir accès. j'ai pourtant suivi les instructions à la lettre. de plus, je ne peux même plus me connecter pour avoir accès à mon espace client car mes identifiants sont refusés. je précise que je n'ai absolument rien fait pour mériter ça. aujourd'hui, le 6/7/2021, je ne sais pas comment me sortir de cette situation, j'ai quand même pu leur envoyer un mail, mais il faut plusieurs jours avant d'avoir une réponse.....je leur ai dit que je n'avais pas un euro, mais je ne pense pas que cela les émeuve. je suis complètement impuissant devant des gens qui se foutent complètement de ce qu'il m'arrive et ne sais pas avec quoi je vais manger......ps: ce n'est pas la première fois que j'ai des problèmes avec eux, rien que pour changer un numéro de téléphone dans mes coordonnées j'ai vécu la même chose, c'était juste beaucoup moins grave.",banque fuir conseillers nuls nuls mot faible sais si incompétence incurie quoi pencherais second terme faut déjà arriver joindre quand bout 10 appels réussissez sortir multiples propositions boite vocale enfin parler être humain celui ci incapable résoudre problème faut donc réitérer appels cela peut prendre heures retrouve donc carte périmée alors application explique cotisation 20 comprend renouvellement cb avant évidemment celle ci obsolète rsa bien compte aucun moyen avoir accès pourtant suivi instructions lettre plus peux plus connecter avoir accès espace client car identifiants refusés précise absolument rien fait mériter ça aujourd hui 2021 sais comment sortir cette situation quand pu envoyer mail faut plusieurs jours avant avoir réponse dit euro pense cela émeuve complètement impuissant devant gens foutent complètement arrive sais quoi vais manger ps première fois problèmes rien changer numéro téléphone coordonnées vécu chose juste beaucoup moins grave,Positive,4,service
844,Avis Nickel ,"1,0 sur 5 étoiles",01/07/2021,"on arrive à joindre personne au telje n arrive pas à payer avec ma carte,bref, les 60€ sur mon compte sont perdus. je me suis fais avoir.tout est par internet et on tourne en rond sur le site. j ai mon code secret,de l argent sur le compte et paiement refusé. le plus important,c est de ne pas pouvoir parler à quelqu un, j´en ai marre des répondeurs; tapez 1 etc...",arrive joindre personne telje arrive payer carte bref 60 compte perdus fais avoir tout internet tourne rond site code secret argent compte paiement refusé plus important pouvoir parler quelqu marre répondeurs tapez etc,Positive,4,service
845,Avis Nickel ,"1,0 sur 5 étoiles",23/05/2021,"a fuir !!!!facile d'ouvrir un compte mais un service client pitoyable, toujours pas de nouvelle carte et de l'argent sur mon compte que je peux plus prendre. bref des voleurs... il faut téléphoner 50 fois mais sans succès. les lettres recommandées ne sont pas prises en compte !!!!!!!",fuir facile ouvrir compte service client pitoyable toujours nouvelle carte argent compte peux plus prendre bref voleurs faut téléphoner 50 fois sans succès lettres recommandées prises compte,Positive,4,service
846,Avis Nickel ,"4,3 sur 5 étoiles",19/01/2021,"je suis cliente chez nickel depuis deux ans et je suis très satisfaite de cette banque.l’ouverture de mon compte s’est faite facilement. je suis allée chez un buraliste agréé avec une carte d’identité valide. j’ai payé 20 euros et je suis ressortie du bureau de tabac cinq minutes plus tard avec ma nouvelle carte bancaire.pour ouvrir un compte chez nickel, il n’est pas nécessaire de fournir des justificatifs de revenus. pour moi qui, à l’époque, était interdit bancaire, cela a été une aubaine. les frais sont corrects. il n’est pas possible d’avoir un découvert sur le compte et cela me convient tout à fait.je n’ai jamais eu de souci avec ma carte bancaire et pour peu que l’on soit à l’aise avec internet, il est très simple d’envoyer des virements. je regrette tout de même de ne pas avoir la possibilité d’acquérir un chéquier.",cliente chez nickel depuis deux ans très satisfaite cette banque ouverture compte faite facilement allée chez buraliste agréé carte identité valide payé 20 euros ressortie bureau tabac cinq minutes plus tard nouvelle carte bancaire ouvrir compte chez nickel nécessaire fournir justificatifs revenus époque interdit bancaire cela aubaine frais corrects possible avoir découvert compte cela convient tout fait jamais souci carte bancaire peu aise internet très simple envoyer virements regrette tout avoir possibilité acquérir chéquier,Positive,0,service
847,Avis Nickel ,"4,0 sur 5 étoiles",11/01/2021,"j'ai choisi la banque nickel car il était très facile d'ouvrir un compte.il suffit de se rendre chez un marchand de tabac habilité à vendre des cartes nickel. le compte ne coûte que 20 euros par an, ce qui est très abordable. l'application du compte nickel est plutôt bien faite, on peut consulter son rib, ses comptes et faire un virement.le petit point négatif est le fait que chaque retrait coûte 1 euro de frais quelque soit le montant alors il faut s'organiser pour retirer plus et moins souvent.le compte nickel est aussi intéressant pour les personnes qui ont eu des soucis avec leur banque et qui sont interdits bancaires, ce n'était pas mon cas. il ne faut que votre téléphone, une carte d'identité et 20 euros pour ouvrir le compte.",choisi banque nickel car très facile ouvrir compte suffit rendre chez marchand tabac habilité vendre cartes nickel compte coûte 20 euros an très abordable application compte nickel plutôt bien faite peut consulter rib comptes faire virement petit point négatif fait chaque retrait coûte euro frais quelque montant alors faut organiser retirer plus moins souvent compte nickel aussi intéressant personnes soucis banque interdits bancaires cas faut téléphone carte identité 20 euros ouvrir compte,Positive,0,service
848,Avis Nickel ,"4,8 sur 5 étoiles",10/12/2020,"cela fait 1 an que je suis chez nickel.j'y reçois mon salaire et il n’y a eu aucun souci avec mon compte. je n'ai jamais eu besoin de contacter le service client. j'utilise ma carte bleue tous les jours pour des achats sur internet ou bien en magasin. je n'ai pas eu de soucis de paiement. je n’aime pas les banques traditionnelles alors c'est ma seule banque car tout peut être géré sur mon portable.mais j'ai quand même un compte épargne pour mon avenir. banque vraiment pas chère si l'on sait adapter ses usages à ses tarifs. l'application sur smartphone est simple mais parfaitement fonctionnelle. il n'y a aucune surprise, il faut juste adapter ses usages bancaires aux conditions tarifaires.le seul inconvénient est le manque de chéquier, mais on finit par s’adapter et trouver des alternatives. la banque est interrogée à chaque transaction, mais cela est plutôt rapide maintenant avec la généralisation de l'internet haut-débit.difficile de trouver une banque moins chère. néanmoins, j'aurais aimé un service un peu plus rapide.",cela fait an chez nickel reçois salaire aucun souci compte jamais besoin contacter service client utilise carte bleue tous jours achats internet bien magasin soucis paiement aime banques traditionnelles alors seule banque car tout peut être géré portable quand compte épargne avenir banque vraiment chère si sait adapter usages tarifs application smartphone simple parfaitement fonctionnelle aucune surprise faut juste adapter usages bancaires conditions tarifaires seul inconvénient manque chéquier finit adapter trouver alternatives banque interrogée chaque transaction cela plutôt rapide maintenant généralisation internet haut débit difficile trouver banque moins chère néanmoins aimé service peu plus rapide,Positive,0,service
