,title,rating,date,review,CommentAferPreproc,sentiment,Topic,Topic_label
409,Avis Milleis Banque ,"2,0 sur 5 étoiles",27/02/2022,"cette banque était conviviale jusqu'en 2018, lorsqu’elle s'appelait barclays. depuis ce changement, elle n’a plus le moindre d’intérêt. on vous prélève du jour au lendemain et sans prévenir des frais indus, les erreurs sont fréquentes, certaines entraînant des découverts importants faute d’avoir suivi les instructions données par le client sur les mouvements à faire sur son compte de placement, avec pour conséquences agios, pénalités, frais de dossier, etc…l'agence de marseille a fini par rembourser une partie des sommes indûment prélevées au titre de frais et d’agios mais avec les plus grandes difficultés puisqu'il a fallu l’envoi de multiples mails et courriers recommandés pour qu’elle daigne reconnaître ses erreurs. lassé d'un suivi client devenu totalement inexistant, j’ai quitté cette banque et transféré mes comptes (courant et épargne) chez bforbank où tout se passe très bien, où il n'y a pas de frais de gestion ni de tenue de compte, pas de commission pour ceci ou cela et où on vous répond aimablement lorsque vous téléphonez.",cette banque conviviale jusqu 2018 lorsqu appelait barclays depuis changement plus moindre intérêt prélève jour lendemain sans prévenir frais indus erreurs fréquentes certaines entraînant découverts importants faute avoir suivi instructions données client mouvements faire compte placement conséquences agios pénalités frais dossier etc agence marseille fini rembourser partie indûment prélevées titre frais agios plus grandes difficultés puisqu fallu envoi multiples mails courriers recommandés daigne reconnaître erreurs lassé suivi client devenu totalement inexistant quitté cette banque transféré comptes courant épargne chez bforbank où tout passe très bien où frais gestion ni tenue compte commission ceci cela où répond aimablement lorsque téléphonez,Positive,4,service
410,Avis Milleis Banque ,"1,8 sur 5 étoiles",17/02/2022,"je suis client depuis 1978 à ce qui était à l'époque barclays banque. il n'y avait rien à redire, tout était fluide, clair, le contact avec les conseillers était parfait. puis (brexit oblige) cette banque est devenus milleis et là les ennuis ont commencé. d'abord lors du changement de nom, j'ai dû contacter moi-même certains organismes pour les prélèvements mensuels ou virements mensuels car ""ils"" n'avaient pas réussi à le faire eux-mêmes. ensuite plus de numéro de téléphone pour contacter votre conseiller puisqu'il n'y en a plus. on vous donne une adresse mail mais ils ne répondent pas. je leur ai communiqué tous les documents demandés en juillet 2021 en rec. a.r. et en janvier 2022 ils me demandent la même chose (copie pièce identité, justificatif de domicile et questionnaire absolument identique). petite cerise sur le gâteau la ""direction de cette banque"" bloque votre compte, si vous oubliez de leur fournir un document (qu'ils ont déjà).",client depuis 1978 époque barclays banque rien redire tout fluide clair contact conseillers parfait puis brexit oblige cette banque devenus milleis là ennuis commencé abord lors changement nom dû contacter certains organismes prélèvements mensuels virements mensuels car réussi faire mêmes ensuite plus numéro téléphone contacter conseiller puisqu plus donne adresse mail répondent communiqué tous documents demandés juillet 2021 rec janvier 2022 demandent chose copie pièce identité justificatif domicile questionnaire absolument identique petite cerise gâteau direction cette banque bloque compte si oubliez fournir document déjà,Positive,4,service
411,Avis Milleis Banque ,"2,0 sur 5 étoiles",16/02/2022,"plus l'accès à mes comptes en ligne. le service client consiste en une adresse email qui ne répond pas. pas de numéro de telephone, pas d'interlocuteur, bref, aucun service client. a l'époque de barclays, cette banque était bien. i",plus accès comptes ligne service client consiste adresse email répond numéro telephone interlocuteur bref aucun service client époque barclays cette banque bien,Positive,4,service
412,Avis Milleis Banque ,"2,0 sur 5 étoiles",10/02/2022,"suivi client déplorable. aucune communication, blocage de compte, pourtant largement solvable et sans aucun historique de rejet, sans préavis et sans raison valide, avec pour conséquence un blocage de tous les prélèvements permanents (hormis celui de notre crédit immobilier contracté chez eux). s'en suivent des pénalités (à votre charge) de prélèvements récurrents et une fermeture d'accès de votre espace client.",suivi client déplorable aucune communication blocage compte pourtant largement solvable sans aucun historique rejet sans préavis sans raison valide conséquence blocage tous prélèvements permanents hormis celui crédit immobilier contracté chez suivent pénalités charge prélèvements récurrents fermeture accès espace client,Negative,5,personnel
413,Avis Milleis Banque ,"1,8 sur 5 étoiles",01/02/2022,"une banque qui bloque sans raison mon compte avec 3000€ dessus, des erreurs de validation de prélèvement. un site internet qui bugge, plus moyen de voir le détail de mon compte. aucun interlocuteur, seulement une adresse mail qui ne répond pas.",banque bloque sans raison compte 3000 dessus erreurs validation prélèvement site internet bugge plus moyen voir détail compte aucun interlocuteur seulement adresse mail répond,Negative,4,service
414,Avis Milleis Banque ,"2,0 sur 5 étoiles",29/01/2022,"malheureux client milleis ( anciennement barclays) depuis ce jour carte de paiement bloqué virement impossible et pas d'interlocuteur, ni par téléphone, ni par mail.l'origine, je suppose, vient d'un sms reçu le 10 janvier me demandant de fournir justificatifs de domicile impôts et menaçant de fermeture de compte. j'ai envoyé le jour même tous les éléments et depuis aucune réponse à mes e mails.",malheureux client milleis anciennement barclays depuis jour carte paiement bloqué virement impossible interlocuteur ni téléphone ni mail origine suppose vient sms reçu 10 janvier demandant fournir justificatifs domicile impôts menaçant fermeture compte envoyé jour tous éléments depuis aucune réponse mails,Negative,6,accueil
415,Avis Milleis Banque ,"2,0 sur 5 étoiles",27/01/2022,"chez barclays depuis plus de 10 ans en agence limitrophe de paris, puis passé chez milleis, j'ai été mis en agence en ligne sans mon accord ni préavis. cela fait 1 an que je demande mes relevés de situation d'assurance vie car le site internet ne me permet pas de les consulter. j'ai beau avoir eu des personnes et des personnes, sans aucune connaissance de mes actifs (adieu la proximité client ou la gestion personnalisée), on m'a rétorqué que normalement je devrais les voir depuis mon espace personnalisé car pour le service informatique il n'y a aucun problème donc incident clos. or à ce jour je n'y ai toujours pas accès et j'attends toujours les relevés papiers! j'ajoute que pour moi c'est terrible de devoir échanger uniquement par mail car en plus le numéro pour avoir un correspondant en ligne a été supprimé.",chez barclays depuis plus 10 ans agence limitrophe paris puis passé chez milleis mis agence ligne sans accord ni préavis cela fait an demande relevés situation assurance vie car site internet permet consulter beau avoir personnes personnes sans aucune connaissance actifs adieu proximité client gestion personnalisée rétorqué normalement devrais voir depuis espace personnalisé car service informatique aucun problème donc incident clos or jour toujours accès attends toujours relevés papiers ajoute terrible devoir échanger uniquement mail car plus numéro avoir correspondant ligne supprimé,Positive,6,accueil
416,Avis Milleis Banque ,"2,0 sur 5 étoiles",21/01/2022,"muté d'office à la fermeture de barclays, mon argent placé sans mon accord et sans courrier. application médiocre, difficulté à lier d'autres comptes. quasiment impossible de joindre mon conseiller, appels toujours sur répondeur. grande difficulté à résilier, toujours en cours. frais bancaires alors que je n'ai ni carte de crédit, ni mouvement sur le compte.",muté office fermeture barclays argent placé sans accord sans courrier application médiocre difficulté lier autres comptes quasiment impossible joindre conseiller appels toujours répondeur grande difficulté résilier toujours cours frais bancaires alors ni carte crédit ni mouvement compte,Negative,6,accueil
417,Avis Milleis Banque ,"3,4 sur 5 étoiles",20/01/2022,"ancien client barclays, je suis maintenant sur milleis. malheureusement beaucoup de changements et grande déception. j´avais besoin de modifier mon mot de passe bloqué sur internet. plusiers coups de telephone à mon agence et à mon ancienne adresse. a chaque agence, un répondeur ; ""adressez-vous à votre conseiller sur son téléphone portable"". sans succes, j ai donc laissé un avis en signalant qu il ny avait plus de pilote dans l´avion. c´est dur mais il est tout même difficile de comprendre malgre le covid qu´au siège de chaque agence, il n y ai plus de secretariat.",ancien client barclays maintenant milleis malheureusement beaucoup changements grande déception besoin modifier mot passe bloqué internet plusiers coups telephone agence ancienne adresse chaque agence répondeur adressez conseiller téléphone portable sans succes donc laissé avis signalant ny plus pilote avion dur tout difficile comprendre malgre covid siège chaque agence plus secretariat,Negative,6,accueil
418,Avis Milleis Banque ,"1,4 sur 5 étoiles",27/12/2021,"a ce jour et malgré mes précédents contacts (mails et téléphoniques) restés sans effet, mon compte est toujours bloqué depuis 15j malgré un solde largement positif. il y a eu un blocage de la part sans aucune raison. cela devient inadmissible et je passe pour un mauvais payeur de la part des organismes qui devaient effectuer des prélèvements automatiques. je dois maintenant en plus régler des agios et pénalités de retard, c'est incroyable. j'ai essayé de régulariser par carte bancaire et toujours bloqué aussi côté carte, mes virements automatiques bloqués,  mes prélèvements automatiques bloqués, ma carte bloquée, et plusieurs milliers d'euros bloqués sur le compte.ancien client barclays il ne me reste plus qu'a changer de banque en urgence.",jour malgré précédents contacts mails téléphoniques restés sans effet compte toujours bloqué depuis 15j malgré solde largement positif blocage part sans aucune raison cela devient inadmissible passe mauvais payeur part organismes devaient effectuer prélèvements automatiques dois maintenant plus régler agios pénalités retard incroyable essayé régulariser carte bancaire toujours bloqué aussi côté carte virements automatiques bloqués prélèvements automatiques bloqués carte bloquée plusieurs milliers euros bloqués compte ancien client barclays reste plus changer banque urgence,Positive,4,service
419,Avis Milleis Banque ,"1,8 sur 5 étoiles",25/12/2021,"jusqu'à fin octobre 2021 j'étais satisfait de milleis par sa facilité d'accès. mais depuis début novembre je n'ai plus accès à mon compte car le système de contrôle par envoi d'un code par sms ne fonctionne plus. pas d'envoi de sms donc pas d'accès à mon compte.après plusieurs appels, j'ai réussi à obtenir un conseiller il y a 15 jours qui devait demander une intervention pour régler le problème qui subsiste.depuis j'ai envoyé 2 mails au service client qui ne répond pas.",jusqu fin octobre 2021 satisfait milleis facilité accès depuis début novembre plus accès compte car système contrôle envoi code sms fonctionne plus envoi sms donc accès compte après plusieurs appels réussi obtenir conseiller 15 jours devait demander intervention régler problème subsiste depuis envoyé mails service client répond,Positive,6,accueil
420,Avis Milleis Banque ,"1,8 sur 5 étoiles",15/12/2021,"comme beaucoup, je rencontre des difficultés avec milleis. messages prétendant que milleis ne peut mettre à jour vos informations malgré plusieurs demandes, alors qu’ils ne vous ont jamais contacté, blocage du compte alors qu’ils ont en main toutes les informations nécessaires, impossibilité de joindre votre conseiller, changement de localisation de compte sans prévenir le client. un conseil, allez voir ailleurs !",comme beaucoup rencontre difficultés milleis messages prétendant milleis peut mettre jour informations malgré plusieurs demandes alors jamais contacté blocage compte alors main toutes informations nécessaires impossibilité joindre conseiller changement localisation compte sans prévenir client conseil allez voir ailleurs,Positive,6,accueil
421,Avis Milleis Banque ,"1,8 sur 5 étoiles",09/12/2021,"mon compte anciennement barclays est arbitraitement devenu compte à distance et a été bloqué sans que j'en sois pralablement prévenu. je m'en suis apercu alors que des fonds importants virés vers celui-ci n'apparaissaient pas.la raison de ce blocage est que je n'ai pas fourni des justificatifs d'adresse mais ceux-ci ne m'ont jamais été reclamés.plus d'une trentaine d'appels sont restés sans reponse, pareil pour les mails.après deux semaines et avoir fourni les documents, le compte est toujours bloqué et je ne sais toujours pas où sont passés les fonds que j'attends.",compte anciennement barclays arbitraitement devenu compte distance bloqué sans pralablement prévenu apercu alors fonds importants virés vers celui ci apparaissaient raison blocage fourni justificatifs adresse ceux ci jamais reclamés plus trentaine appels restés sans reponse pareil mails après deux semaines avoir fourni documents compte toujours bloqué sais toujours où passés fonds attends,Positive,4,service
422,Avis Milleis Banque ,"2,0 sur 5 étoiles",23/11/2021,"la banque vous annonce brutalement qu’elle ne gère plus vos comptes car elle change d’activité ?elle vous laisse 2 mois pour trouver une autre banque mais ne fera pas le transfert des comptes (mobilité bancaire) alors que la loi l’y oblige.en gros, débrouillez vous ! cela posera des problèmes pour les prélèvements automatiques qui seront rejetés.",banque annonce brutalement gère plus comptes car change activité laisse mois trouver autre banque fera transfert comptes mobilité bancaire alors loi oblige gros débrouillez cela posera problèmes prélèvements automatiques rejetés,Positive,4,service
423,Avis Milleis Banque ,"2,3 sur 5 étoiles",03/11/2021,"banque privée qui se dit proche de ses clients!peu de suivi, de très nombreux soucis techniques (platefome, application) qui rendent les opérations basiques impossible pendant des semaines malgré des relances ( simple consultation des comptes car le code de securite n’est pas envoyé, virement impossible...).une banque à éviter pour s’épargner de nombreux soucis et frustrations !",banque privée dit proche clients peu suivi très nombreux soucis techniques platefome application rendent opérations basiques impossible pendant semaines malgré relances simple consultation comptes car code securite envoyé virement impossible banque éviter épargner nombreux soucis frustrations,Negative,6,accueil
424,Avis Milleis Banque ,"2,4 sur 5 étoiles",02/11/2021,"si on n'a besoin de rien, c'est peut etre la bonne banque.site ergonomique, design correct sans fioritures. mais au moindre problème service clientèle injoignable, la messagerie est totalement inutile : personne ne répond.je suis ancien client de barclays qui était une maison sérieuse, par routine j'ai encore un compte moyen chez milleis qui a pris la suite de barclays, mais je vide peu à peu vers deux autres comptes",si besoin rien peut etre bonne banque site ergonomique design correct sans fioritures moindre problème service clientèle injoignable messagerie totalement inutile personne répond ancien client barclays maison sérieuse routine encore compte moyen chez milleis pris suite barclays vide peu peu vers deux autres comptes,Positive,4,service
425,Avis Milleis Banque ,"1,8 sur 5 étoiles",01/11/2021,"ah c'était au top quand c'était barclays. avec milleis, nettement moins bien.cela fait des mois que j'essaye de clôturer mon compte et c'est la croix et la bannière avec un manque de réactivité flagrant.",ah top quand barclays milleis nettement moins bien cela fait mois essaye clôturer compte croix bannière manque réactivité flagrant,Negative,4,service
426,Avis Milleis Banque ,5 sur 5 étoiles,28/10/2021,"en fonction de mes instructions et en regard avec mes objectifs patrimoniaux et acception à prise de risque, le banquier privé, aidé d'un expert de la banque, m'a proposé une allocation de trois compagnies différentes, avec pour chaque contrat, une vraie complémentarité de fonds, offrant diversification dans les secteurs d'activité, géographiques, de risques de marché et de couvertures sérieuses. le banquier suivra les 3 contrats simultanément et nous ferons ensemble des points trimestriels. c'est exactement ce que j'attendais comme service et que je n'avais malheureusement pas ou plus dans l'établissement que j'ai quitté.",fonction instructions regard objectifs patrimoniaux acception prise risque banquier privé aidé expert banque proposé allocation trois compagnies différentes chaque contrat vraie complémentarité fonds offrant diversification secteurs activité géographiques risques marché couvertures sérieuses banquier suivra contrats simultanément ferons ensemble points trimestriels exactement attendais comme service malheureusement plus établissement quitté,Positive,0,service
427,Avis Milleis Banque ,"4,6 sur 5 étoiles",19/10/2021,"conseiller bancaire dédié très sympa et à l’écoute à l’agence de versailles.me propose régulièrement des ajustements dans mes différents placements.services bancaires un peu chers mais quand on voit le niveau insuffisant des banques en ligne, je préfère le service personnalisé de milleis.appli sur mobile très fluide et complète.je recommande.",conseiller bancaire dédié très sympa écoute agence versailles propose régulièrement ajustements différents placements services bancaires peu chers quand voit niveau insuffisant banques ligne préfère service personnalisé milleis appli mobile très fluide complète recommande,Positive,0,service
428,Avis Milleis Banque ,"1,4 sur 5 étoiles",19/10/2021,"client à l'époque de la barclays depuis de trés nombreuses années j'ai été transféré sans aucun avis ou information sur la banque en ligne milleis. de nombreux incidents ont émaillé nos relations ces dernières années (délai de réponse aux messages, retard dans le traitement des ordres, problèmes administratifs...), sans je le précise aucun découvert de ma part. milleis a décidé de changer de stratégie et de fermer les comptes de nombreux ""petits"" clients dernièrement. une simple lettre recommandée nous a donné 60 jours pour trouver une autre banque. je précise que nous vivons à l'étranger et que nous avons reçu ce courrier plusieurs jours après. je vous laisse imaginer la difficulté que nous avons eu à trouver une banque si rapidement, ce qui m'a amené à ouvrir un compte à n26 bank dont je salue au passage l'efficacité. le compte a donc bien été fermé 60 jours à la date d'émission du courrier (non à la réception) et depuis je n'ai plus accès à mon argent. ils sont plus rapide pour fermer que pour rembourser.... malgré plusieurs messages.",client époque barclays depuis trés nombreuses années transféré sans aucun avis information banque ligne milleis nombreux incidents émaillé relations dernières années délai réponse messages retard traitement ordres problèmes administratifs sans précise aucun découvert part milleis décidé changer stratégie fermer comptes nombreux petits clients dernièrement simple lettre recommandée donné 60 jours trouver autre banque précise vivons étranger reçu courrier plusieurs jours après laisse imaginer difficulté trouver banque si rapidement amené ouvrir compte n26 bank dont salue passage efficacité compte donc bien fermé 60 jours date émission courrier non réception depuis plus accès argent plus rapide fermer rembourser malgré plusieurs messages,Positive,6,accueil
429,Avis Milleis Banque ,"4,8 sur 5 étoiles",15/10/2021,"très bonne ambiance à mon agence de marseille, bons conseils pour l'utilisation des différents services.accueil très agréable de la part des différents employés, toujours prêts à rendre service, mon épouse et moi-même n'hésitons pas à consulter,car les explications sont toujours claires, je recommande cette banque à mes amis et autour de moi.",très bonne ambiance agence marseille bons conseils utilisation différents services accueil très agréable part différents employés toujours prêts rendre service épouse hésitons consulter car explications toujours claires recommande cette banque amis autour,Positive,0,service
430,Avis Milleis Banque ,"4,0 sur 5 étoiles",02/10/2021,"ex client de barclays, globalement je reste satisfait de milleis malgré le remplacement/départ successif de mes conseillers et la fermeture de l’agence proche.j’ai pu négocier à chaque fois avec mes interlocuteurs dans la limite du raisonnable, il faut rester vigilant sur les frais et les taux d’emprunt. globalement le service client est largement au-dessus de banques plus grosses en réactivité et efficacité. cela reste un bon compromis entre le réseau physique, téléphonique et digital, avec la possibilité de rencontrer son conseiller.sans doute à conseiller uniquement aux personnes intéressées par des placements diversifiés plus que par les services d’une banque au quotidien, dont le modèle est néanmoins en train de disparaître.",ex client barclays globalement reste satisfait milleis malgré remplacement départ successif conseillers fermeture agence proche pu négocier chaque fois interlocuteurs limite raisonnable faut rester vigilant frais taux emprunt globalement service client largement dessus banques plus grosses réactivité efficacité cela reste bon compromis entre réseau physique téléphonique digital possibilité rencontrer conseiller sans doute conseiller uniquement personnes intéressées placements diversifiés plus services banque quotidien dont modèle néanmoins train disparaître,Positive,4,service
