,title,rating,date,review,CommentAferPreproc,sentiment,Topic,Topic_label
775,Avis PayPal ,"2,0 sur 5 étoiles",13/05/2022,"je sui très mécontente de paypal qui m' a prélevé en une seule fois un achat que je souhaitais payer en 4 fois comme proposé et cela m'arrangeait de le payer en 4 fois.il s'agissait d'un achat important. trop facile de dire qu'il y a eu un ""bug""!",sui très mécontente paypal prélevé seule fois achat souhaitais payer fois comme proposé cela arrangeait payer fois agissait achat important trop facile dire bug,Negative,4,service
776,Avis PayPal ,"2,4 sur 5 étoiles",05/05/2022,"c""est très difficile de communiquer avec paypal. par mail il faut que ça corresponde aux ""cas"" et par téléphone c'est difficile de trouver le numéro clientèle et on passe beaucoup de temps à taper 1, 2, etc.sécurité je suis très déçue, car lors des 4 dernières transactions (payer avec paypal des biens achetés sur internet) paypal ne m'a pas demandé, ni identification, ni mot de passe. j'ai juste eu la fenêtre ""merci pour votre commande"". je les contacte et paypal affirme que j'étais connectée sur leur site. donc n'importe qui peut venir devant mon ordi et commander des choses avec paypal, tranquille.",très difficile communiquer paypal mail faut ça corresponde cas téléphone difficile trouver numéro clientèle passe beaucoup temps taper etc sécurité très déçue car lors dernières transactions payer paypal biens achetés internet paypal demandé ni identification ni mot passe juste fenêtre merci commande contacte paypal affirme connectée site donc importe peut venir devant ordi commander choses paypal tranquille,Negative,4,service
777,Avis PayPal ,"2,0 sur 5 étoiles",02/05/2022,"jusqu'ici, j'étais assez satisfaite de paypal. seulement, la semaine dernière j'ai acheté un article que l'on me proposait de payer en 4 fois.j'ai bien coché la case ""payer en 4 fois"". malheureusement, j'ai eu la désagréable surprise d'être prélevée en une seule fois, ce qui ne m'arrange pas du tout. suite à ma réclamation, j'ai été appelée par paypal qui n'a rien pu faire pour arranger la situation.",jusqu ici assez satisfaite paypal seulement semaine dernière acheté article proposait payer fois bien coché case payer fois malheureusement désagréable surprise être prélevée seule fois arrange tout suite réclamation appelée paypal rien pu faire arranger situation,Positive,4,service
778,Avis PayPal ,"2,0 sur 5 étoiles",29/04/2022,"le 28 avril, j'ai acheté un salon de jardin et souhaité un paiement en 4 fois via paypal. finalement, le prélèvement sera effectué en une seule fois et de suite. si j'avais payé avec ma cb avec paiement différé, je n'aurais été débitée que fin mai. il y aurait eu un ""bug"" d'après le fournisseur et ce ne serait pas la première fois. j'en ai terminé avec paypal.",28 avril acheté salon jardin souhaité paiement fois via paypal finalement prélèvement effectué seule fois suite si payé cb paiement différé débitée fin mai bug après fournisseur première fois terminé paypal,Positive,4,service
779,Avis PayPal ,"1,8 sur 5 étoiles",29/04/2022,"si vous pensez que le fait de payer par paypal est une sorte de garantie, vous vous trompez. paypal soutient quoiqu'il arrive les dires de ses vendeurs, vous pouvez ouvrir un dossier litige, vous pouvez envoyer des photos, cela ne servira à rien, car vous allez naviguer de conseiller en conseiller, et après des semaines paypal ne prendra pas votre parti malgré des photos qui prouvent votre bonne foi et restera solidaire à son vendeur. votre seule chance est d'avoir un vendeur qui soit honnête. pour info également le service client est à dublin donc les réponses sont longues et en plus, ce même service cloture vos conversations donc à chaque fois il faut tout recommencer.",si pensez fait payer paypal sorte garantie trompez paypal soutient quoiqu arrive dires vendeurs pouvez ouvrir dossier litige pouvez envoyer photos cela servira rien car allez naviguer conseiller conseiller après semaines paypal prendra parti malgré photos prouvent bonne foi restera solidaire vendeur seule chance avoir vendeur honnête info également service client dublin donc réponses longues plus service cloture conversations donc chaque fois faut tout recommencer,Positive,4,service
780,Avis PayPal ,"2,8 sur 5 étoiles",20/04/2022,"service facile à utiliser, transferts rapides mais...- commission élevée- rembourse systématiquement un acheteur même s'il n'y a pas de preuves d'envoi d'un achat et donc de réception.- quand on est vendeur, si on envoie un achat en courrier simple (non suivi) et qu'on a affaire à un acheteur malhonnête, ce dernier peut très bien dire qu'il n'a pas reçu l'envoi et en demander le remboursement. et bien sûr l'obtenir !quand il n'y a pas de preuve d'envoi - et donc pas de preuve de réception, pourquoi paypal ne fait-il pas un remboursement moitié-moitié?pourquoi la parole de l'un ne vaut-elle pas celle de l'autre ? utilisatrice depuis 15ans, je viens de faire l'amère expérience d'avoir expédié un achat (montant pas très élevé) sans suivi , paypal a intégralement remboursé l'acheteur qui dit ne pas l'avoir reçu. conclusion : lors d'une prochaine vente, si l'acheteur paie par paypal, je ferai un envoi ""suivi"" aux frais de l'acheteur... le gagnant dans l'histoire, ce sera la poste mais au moins ça limitera les abus.",service facile utiliser transferts rapides commission élevée rembourse systématiquement acheteur preuves envoi achat donc réception quand vendeur si envoie achat courrier simple non suivi affaire acheteur malhonnête dernier peut très bien dire reçu envoi demander remboursement bien sûr obtenir quand preuve envoi donc preuve réception pourquoi paypal fait remboursement moitié moitié pourquoi parole vaut celle autre utilisatrice depuis 15ans viens faire amère expérience avoir expédié achat montant très élevé sans suivi paypal intégralement remboursé acheteur dit avoir reçu conclusion lors prochaine vente si acheteur paie paypal ferai envoi suivi frais acheteur gagnant histoire poste moins ça limitera abus,Positive,1,frais
781,Avis PayPal ,"3,2 sur 5 étoiles",20/04/2022,"je peux être satisfait quand on fait un achat, pour payer le site est assez simple, mais sur son contraire quand on fait une vente c'est très difficile de se faire virer son argent (environ 3 semaines à 1 mois). alors si vous avez besoin d'argent qui presse, adressez vous ailleurs. j'ai vendu un objet j'ai demandé un paiement paypal à mon client il a reçu le lien, il a payé et après silence et correspondance via messagerie.",peux être satisfait quand fait achat payer site assez simple contraire quand fait vente très difficile faire virer argent environ semaines mois alors si besoin argent presse adressez ailleurs vendu objet demandé paiement paypal client reçu lien payé après silence correspondance via messagerie,Negative,6,accueil
782,Avis PayPal ,"2,2 sur 5 étoiles",07/04/2022,"le service paypal est facile d'utilisation pour les règlements, par contre tout se complique quand vous recevez un colis non conforme.paypal prend facilement des décisions en faveur des fournisseurs. aucun moyen de joindre le service clients. quand vous essayez de joindre le fournisseur pas de réponse, donc possiblité via paypal de transformer la réclamation en litiges mais ne perdez pas votre temps, car vous aurez tort, pour mon cas un envoi de réclamation qui reste sans réponse pendant une semaine, puis une transformation en litiges et là miracle, réponse du fournisseur à paypal, vous n'avez d'ailleurs aucun regard sur les arguments du fournisseur et 5 jours plus tard décision de paypal en faveur du fournisseur. inadmissible.",service paypal facile utilisation règlements contre tout complique quand recevez colis non conforme paypal prend facilement décisions faveur fournisseurs aucun moyen joindre service clients quand essayez joindre fournisseur réponse donc possiblité via paypal transformer réclamation litiges perdez temps car tort cas envoi réclamation reste sans réponse pendant semaine puis transformation litiges là miracle réponse fournisseur paypal ailleurs aucun regard arguments fournisseur jours plus tard décision paypal faveur fournisseur inadmissible,Positive,4,service
783,Avis PayPal ,"3,8 sur 5 étoiles",01/04/2022,"avec paypal, je gère facilement mon argent sans passer par la banque. je peux envoyer rapidement de l'argent à mes proches, mes amis à l'étranger et payer des fournisseurs de ma pme. cela me permet de ne pas envoyer mes informations bancaires à n'importe qui. je n'ai jamais entendu de problèmes de piratage sur paypal. je conseille vraiment l'authentification possible à deux facteurs de paypal. c'est vraiment facile d'ouvrir un compte paypal. et enfin, j'ai toujours reçu rapidement des réponses à mes questions via le formulaire de contact paypal.",paypal gère facilement argent sans passer banque peux envoyer rapidement argent proches amis étranger payer fournisseurs pme cela permet envoyer informations bancaires importe jamais entendu problèmes piratage paypal conseille vraiment authentification possible deux facteurs paypal vraiment facile ouvrir compte paypal enfin toujours reçu rapidement réponses questions via formulaire contact paypal,Positive,4,service
784,Avis PayPal ,"2,2 sur 5 étoiles",22/03/2022,"après avoir par erreur validé une opération et avec l'accord d'un commerçant bienveillant (je n'ose pas imaginer si ce n'avait pas été le cas) paypal met près d'un mois pour rembourser la somme débitée immédiatement sur ma cb. ils refusent tout arrangement et inventent des excuses pour justifier ce délai alors que la banque du commerçant a validé immédiatement le remboursement. hormis le fait de gagner de l'argent sur les sommes ainsi créditées sur leur compte, je ne vois pas ce qui justifie en 2022 un mois pour réaliser un virement sur mon compte en france.",après avoir erreur validé opération accord commerçant bienveillant ose imaginer si cas paypal met près mois rembourser somme débitée immédiatement cb refusent tout arrangement inventent excuses justifier délai alors banque commerçant validé immédiatement remboursement hormis fait gagner argent ainsi créditées compte vois justifie 2022 mois réaliser virement compte france,Positive,6,accueil
785,Avis PayPal ,"1,8 sur 5 étoiles",21/03/2022,"les règles américaines s'appliquent, même si vous êtes en europe. si la transaction ne leur plait pas, ils bloquent et gardent l'argent (par exemple vendre du café cubain). pour l'utiliser il faut connaitre la listes des pays ou produits boycottés par les américains.enfin le coût des transaction : 3,4%.",règles américaines appliquent si europe si transaction plait bloquent gardent argent exemple vendre café cubain utiliser faut connaitre listes pays produits boycottés américains enfin coût transaction,Positive,4,service
786,Avis PayPal ,"2,6 sur 5 étoiles",18/02/2022,"suite à un problème sur ma carte bancaire, un prélèvement 4* sans frais n’a pas pu être effectué. sans même m’avertir de l’incident par mail, courrie, paypal m’a fait ficher au niveau de la banque de france. pour 161euro je suis interdit de crédit auprès de la banque de france. lamentable.",suite problème carte bancaire prélèvement sans frais pu être effectué sans avertir incident mail courrie paypal fait ficher niveau banque france 161euro interdit crédit auprès banque france lamentable,Negative,6,accueil
787,Avis PayPal ,"2,8 sur 5 étoiles",18/02/2022,"je viens de faire une vente sur lbc avec paiement ""sécurisé"" paypal : je ne le referais pas. j'ai suivi toute la procédure demandée par paypal avec passage par un transporteur habilité par paypal, il n'y a pas de suivi sérieux donc paiement de l'acheteur bloqué alors que la livraison a bien été faite et acceptée. le vendeur ne peux pas télécharger le suivi livraison sur la transaction donc, vous êtes vendeur et vous envoyez un colis mais pour toucher l'argent ou bien vous attendez 21 jours ou bien vous téléphonez pour essayer de débloquer votre argent. je suis déçu par cette expérience alors que quand je suis acheteur tout se passe bien et ce dans le monde entier. par contre je ne sais pas comment ça se passerait en cas de litige avec un fournisseur : les commentaires me laisser penser que paypal n'est plus ce qu'il était par le passé. dans le cadre de vente de particulier à particulier je vais me limiter à la procédure la plus sécurisée qui soit : argent contre objet en direct. tant pis pour les ventes à distance. notez que je ne discrimine pas paypal, j'aimerais simplement que le service annoncé soit rendu et surtout que l'on puisse inter agir directement sur leur site avec possibilité pour un vendeur de télécharger des suivis de livraisons afin d'être payé.",viens faire vente lbc paiement sécurisé paypal referais suivi toute procédure demandée paypal passage transporteur habilité paypal suivi sérieux donc paiement acheteur bloqué alors livraison bien faite acceptée vendeur peux télécharger suivi livraison transaction donc vendeur envoyez colis toucher argent bien attendez 21 jours bien téléphonez essayer débloquer argent déçu cette expérience alors quand acheteur tout passe bien monde entier contre sais comment ça passerait cas litige fournisseur commentaires laisser penser paypal plus passé cadre vente particulier particulier vais limiter procédure plus sécurisée argent contre objet direct tant pis ventes distance notez discrimine paypal aimerais simplement service annoncé rendu surtout puisse inter agir directement site possibilité vendeur télécharger suivis livraisons afin être payé,Positive,4,service
788,Avis PayPal ,5 sur 5 étoiles,04/02/2022,"je suis satisfaite de paypal et je le recommande. je l'utilise pour tous mes achats en ligne, depuis plus de cinq ans, et je n'ai jamais eu de souci. j'ai déjà eu des commandes livrées partiellement et j'ai été remboursée de suite. j'ai dû appeler le service client une fois (dans le cadre de la protection acheteurs) car en achetant sur un site de revente, j'ai reçu une contrefaçon. mon interlocuteur paypal, aimable et à l'écoute, m'a de suite indiqué ce que je devais faire et m'a fort bien conseillée dans la démarche à suivre. j'ai été remboursée de mon achat dix jours après. je ne comprends vraiment pas les avis négatifs car paypal assure parfaitement.",satisfaite paypal recommande utilise tous achats ligne depuis plus cinq ans jamais souci déjà commandes livrées partiellement remboursée suite dû appeler service client fois cadre protection acheteurs car achetant site revente reçu contrefaçon interlocuteur paypal aimable écoute suite indiqué devais faire fort bien conseillée démarche suivre remboursée achat dix jours après comprends vraiment avis négatifs car paypal assure parfaitement,Positive,4,service
789,Avis PayPal ,"4,7 sur 5 étoiles",04/02/2022,"utilisatrice depuis peu de ce moyen de payement sécurisé, j’en suis ravie. l’application se télécharge et s’installe facilement. on rentre nos coordonnées bancaires une seule fois. c’est réellement un moyen sécurisé pour faire des achats en ligne. pas besoin de rentrer son numéro de carte sur les sites de ventes, il suffit juste de sélectionner le moyen de paiement par paypal. l’application fonctionne comme une cagnotte et nous demande à chaque transaction si l’on souhaite régler avec ou non. c’est aussi une grande sécurité pour les acheteurs. s’il y a un litige avec le site vendeur concernant un article, paypal rembourse très rapidement l’acheteur. en revanche, attention aux transactions entre particuliers, car la règle est la même et c’est la porte ouverte aux arnaques en tout genre. l’application propose aussi des services comme les retours gratuits ou le paiement en plusieurs fois (pour les achats effectués via paypal).",utilisatrice depuis peu moyen payement sécurisé ravie application télécharge installe facilement rentre coordonnées bancaires seule fois réellement moyen sécurisé faire achats ligne besoin rentrer numéro carte sites ventes suffit juste sélectionner moyen paiement paypal application fonctionne comme cagnotte demande chaque transaction si souhaite régler non aussi grande sécurité acheteurs litige site vendeur concernant article paypal rembourse très rapidement acheteur revanche attention transactions entre particuliers car règle porte ouverte arnaques tout genre application propose aussi services comme retours gratuits paiement plusieurs fois achats effectués via paypal,Positive,4,service
790,Avis PayPal ,"2,3 sur 5 étoiles",14/01/2022,transfert en cours de vérification qui dure plusieurs jours alors que c´est censé être instantané. chaque personne au téléphone dit une chose qui ne concorde pas avec l´autre . le service client répond qu'à leur niveau ils ne peuvent rien faire. le virement bancaire reste plus rapide et une meilleure solution que paypal.,transfert cours vérification dure plusieurs jours alors censé être instantané chaque personne téléphone dit chose concorde autre service client répond niveau peuvent rien faire virement bancaire reste plus rapide meilleure solution paypal,Positive,6,accueil
791,Avis PayPal ,"2,0 sur 5 étoiles",12/01/2022,"j'ai utilisé paypal pendant plusieurs années. paypal avant et maintenant c'est pas la même chose, c'est pas la même sécurité . maintenant c'est vous avez une litige, paypal vous demande des documents et des expertises pour preuver que votre objet endommagé est conforme ou pas . des expertises qui ne sont pas facile à avoir, soit au niveau des coûts d'expertise ou les délais exigés par paypal. parfois paypal demande une réponse dans 5 jours. mais le problème est que l´on ne peut pas avoir des professionnels qui sont prêt à intervenir dans ces délais. dans mon cas j'ai contacté 10 entreprises pour avoir une qui peut se déplacer et faire un devis de réparations.",utilisé paypal pendant plusieurs années paypal avant maintenant chose sécurité maintenant litige paypal demande documents expertises preuver objet endommagé conforme expertises facile avoir niveau coûts expertise délais exigés paypal parfois paypal demande réponse jours problème peut avoir professionnels prêt intervenir délais cas contacté 10 entreprises avoir peut déplacer faire devis réparations,Positive,4,service
792,Avis PayPal ,"4,7 sur 5 étoiles",11/01/2022,"j'utilise paypal depuis plus de six ans maintenant. je m'y suis inscrite car une cliente souhaitait me payer à travers cette plateforme. j'avais entendu parler de ce site mais j'étais d´abord réticente. j'ai finalement sauté le pas et je ne regrette pas. l'inscription a été très rapide. j'avais peur que l'application soit difficile à prendre en main (je n'utilise que la version mobile), mais elle est en fait très intuitive. aujourd'hui, je me sers principalement de paypal pour envoyer et recevoir de l'argent. je l'utilise également pour régler mes achats en ligne. je trouve cela plus pratique vu que je n'ai pas à entrer mon numéro de carte bleue à chaque fois. pour les virements, j'apprécie la rapidité de la plateforme. pour ma part, cela ne prend qu'une journée. aucune commission n'est prise (je choisis le virement standard, en un ou deux jours), ce qui est un bon point.",utilise paypal depuis plus six ans maintenant inscrite car cliente souhaitait payer travers cette plateforme entendu parler site abord réticente finalement sauté regrette inscription très rapide peur application difficile prendre main utilise version mobile fait très intuitive aujourd hui sers principalement paypal envoyer recevoir argent utilise également régler achats ligne trouve cela plus pratique vu entrer numéro carte bleue chaque fois virements apprécie rapidité plateforme part cela prend journée aucune commission prise choisis virement standard deux jours bon point,Positive,0,service
793,Avis PayPal ,"4,3 sur 5 étoiles",11/01/2022,"je me suis inscrite sur la plateforme en 2013 dans le but d'avoir un nouveau moyen d'encaissement, d'achats et de paiements divers. dès le départ, j'ai beaucoup apprécié la simplicité d'utilisation et la rapidité d'inscription. l'application (apple store) dédiée est également très facile à prendre en main. il est ainsi possible de connaître et gérer toute l'activité sans devoir se connecter sur un ordinateur.il m'est arrivé de devoir contacter le service clientèle, j'en ai un souvenir mitigé car le temps de réponse était plutôt long (plusieurs jours), via le site. mais je n'ai pas eu besoin de faire appel à eux depuis plus de 2 ans, car beaucoup d'informations sont faciles à trouver en ligne.il faut tenir compte des frais de prélèvement de transaction qui sont plutôt élevés. néanmoins, la rapidité et le système de notification dévoilent un haut niveau de qualité dont je ne souhaite plus me passer.",inscrite plateforme 2013 but avoir nouveau moyen encaissement achats paiements divers dès départ beaucoup apprécié simplicité utilisation rapidité inscription application apple store dédiée également très facile prendre main ainsi possible connaître gérer toute activité sans devoir connecter ordinateur arrivé devoir contacter service clientèle souvenir mitigé car temps réponse plutôt long plusieurs jours via site besoin faire appel depuis plus ans car beaucoup informations faciles trouver ligne faut tenir compte frais prélèvement transaction plutôt élevés néanmoins rapidité système notification dévoilent haut niveau qualité dont souhaite plus passer,Positive,0,service
794,Avis PayPal ,"4,0 sur 5 étoiles",14/12/2021,"j’utilise le service paypal depuis plus de 10 ans et cela pratiquement au quotidien.je m’en sers pour toutes mes commandes internet quand le site marchand le propose. pour moi, c’est un gage de sécurité supplémentaire. paypal m’évite d’utiliser directement ma carte bancaire sur internet. grâce au porte-monnaie paypal, je peux suivre en directement mes paiements.je me sers aussi de mon compte paypal pour réceptionner des paiements. là encore, je préfère donner les coordonnées de mon paypal plutôt qu’un rib. le paiement est plus rapide et surtout sécurisé. je n’ai jamais eu de mauvaises surprises.j’adore la fonction « demander de l’argent ». par exemple, quand on sort au restaurant entre amis. si tout le monde possède un compte paypal, cela évite de se retrouver avec une grosse somme en monnaie pour celui qui a payé l’addition.",utilise service paypal depuis plus 10 ans cela pratiquement quotidien sers toutes commandes internet quand site marchand propose gage sécurité supplémentaire paypal évite utiliser directement carte bancaire internet grâce porte monnaie paypal peux suivre directement paiements sers aussi compte paypal réceptionner paiements là encore préfère donner coordonnées paypal plutôt rib paiement plus rapide surtout sécurisé jamais mauvaises surprises adore fonction demander argent exemple quand sort restaurant entre amis si tout monde possède compte paypal cela évite retrouver grosse somme monnaie celui payé addition,Positive,4,service
