,title,rating,date,review,CommentAferPreproc,sentiment,Topic,Topic_label
248,Avis Boursorama Banque ,"2,3 sur 5 étoiles",20/06/2022,"bonjour, ancienne cliente ing je fais le transfert chez boursorama tout se passe bien, ouverture, réception carte. par contre je viens de comprendre le problème: leur service clientèle. aucune reponse au tel après 10mn d attente, aucune reponse aux mails. par contre on m´envoie une enquête de satisfaction suite à mon ""experience clientele"". banque qui sait attirer les clients mais qui doit vite les perdre, l´essentiel en ce qui me concerne est de savoir qu´en cas de pb ou de question quelqu´un sera présent pour repondre, c était le cas chez ing. bref j attends de voir si on me ctc sinon je cloture les comptes et je leur rends leur 80 €. le choix de l´externalisation des services clientèles nest pas toujours une très bonne idee.",bonjour ancienne cliente ing fais transfert chez boursorama tout passe bien ouverture réception carte contre viens comprendre problème service clientèle aucune reponse tel après 10mn attente aucune reponse mails contre envoie enquête satisfaction suite experience clientele banque sait attirer clients doit vite perdre essentiel concerne savoir cas pb question quelqu présent repondre cas chez ing bref attends voir si ctc sinon cloture comptes rends 80 choix externalisation services clientèles nest toujours très bonne idee,Positive,4,service
249,Avis Boursorama Banque ,"1,8 sur 5 étoiles",18/06/2022,"des soucis et de bugs chez boursorama. j’ai ouvert mon compte bancaire il y a quelques années avec 7500 euros et ai parrainé ma famille (ma mère et mon petit frère). l’offre de parrainage était intéressante. j’ai utilisé le compte bancaire normalement durant 2 ans, y ai domicilié mon salaire etc. étant en pleine construction d’un logement, j’ai effectué un virement m’ayant mis à peine à découvert (-226 €) pour 4 jours, et là le cauchemar a commencé. ma carte bancaire a d’abord été bloquée. après 2h d’attente répartie sur 5 appels différents, j’ai pu avoir quelqu’un par téléphone qui m’a annoncé que j’avais reçu un mail, dont voici le contenu :« nous n’avons plus d’intérêt commercial à entretenir de relations avec vous'.a la porte du jour au lendemain, alors qu’ils vantent les découverts autorisés pour nous appâter. impossible d’avoir un dialogue humain avec le service client ou commercial boursorama.ma mère ayant rencontré trop de soucis de connexion (maintenances, bugs) a demandé à clôturer son compte : elle a dû le faire à 3 reprises, toutes ses demandes étaient ignorées. et bien sûr très difficile de joindre le service client boursorama !je tiens aussi à signaler que depuis la fermeture de mon compte une alerte interne a été placée sur mon « dossier » sur tous les organismes liés à boursorama, dont société générale, cgi, cgl etc. (organismes de financement avec lesquels j’avais de très bon rapports, ne serait-ce que parce qu’ils sont associés aux garages mercedes sur le leasing).",soucis bugs chez boursorama ouvert compte bancaire quelques années 7500 euros parrainé famille mère petit frère offre parrainage intéressante utilisé compte bancaire normalement durant ans domicilié salaire etc pleine construction logement effectué virement mis peine découvert 226 jours là cauchemar commencé carte bancaire abord bloquée après 2h attente répartie appels différents pu avoir quelqu téléphone annoncé reçu mail dont voici contenu plus intérêt commercial entretenir relations porte jour lendemain alors vantent découverts autorisés appâter impossible avoir dialogue humain service client commercial boursorama mère rencontré trop soucis connexion maintenances bugs demandé clôturer compte dû faire reprises toutes demandes ignorées bien sûr très difficile joindre service client boursorama tiens aussi signaler depuis fermeture compte alerte interne placée dossier tous organismes liés boursorama dont société générale cgi cgl etc organismes financement lesquels très bon rapports parce associés garages mercedes leasing,Positive,6,accueil
250,Avis Boursorama Banque ,"4,2 sur 5 étoiles",17/06/2022,"aucun souci à l'ouverture, envoi rapide du chéquier, remise de chèque sans problèmes. il faut être attentif sur le site à ne pas sauter une étape bien sûr. mais à mon avis on ne gère pas son compte sur un téléphone dans le métro, mais plutot derriere son ordi chez soi. les gens qui se plaignent sont ils capables de lire un formulaire du début à la fin?",aucun souci ouverture envoi rapide chéquier remise chèque sans problèmes faut être attentif site sauter étape bien sûr avis gère compte téléphone métro plutot derriere ordi chez soi gens plaignent capables lire formulaire début fin,Positive,0,service
251,Avis Boursorama Banque ,5 sur 5 étoiles,14/06/2022,"j'ai ouvert un compte chez boursorama banque en 2020, dans le cadre d'une stratégie d'épargne. j'avais besoin d'un compte en ligne, gratuit, qui fasse tampon entre mon compte chèques classique et un produit de placement financier. ce qui m'a séduit c'est le sérieux, la rapidité et la facilité de l'ouverture en ligne. les documents à fournir garantissent toute ouverture frauduleuse de compte. de mémoire, la procédure a duré une dizaine de jours au total.j'utilise la gestion de mon compte à partir de mon smartphone. l'interface est simple d'utilisation et les informations essentielles directement visibles. je n'ai jamais eu besoin de joindre le service clientèle car je n'ai jamais été confronté à un probleme le nécessitant. le pilotage par smartphone m'a permis de faire ce que je souhaitais. la newsletter donne des informations souvent intéressantes et la fréquence d'envoi n'est pas trop répétitive.",ouvert compte chez boursorama banque 2020 cadre stratégie épargne besoin compte ligne gratuit fasse tampon entre compte chèques classique produit placement financier séduit sérieux rapidité facilité ouverture ligne documents fournir garantissent toute ouverture frauduleuse compte mémoire procédure duré dizaine jours total utilise gestion compte partir smartphone interface simple utilisation informations essentielles directement visibles jamais besoin joindre service clientèle car jamais confronté probleme nécessitant pilotage smartphone permis faire souhaitais newsletter donne informations souvent intéressantes fréquence envoi trop répétitive,Positive,0,service
252,Avis Boursorama Banque ,"2,2 sur 5 étoiles",14/06/2022,"impossibilité de commander une carte bancaire malgré avoir rempli les conditions pour prétendre à ce droit. un service client déplorable puisque aucune possibilité d'avoir un conseiller par téléphone, ce qui est incompréhensible pour une banque en ligne. si tu appelles le service client, tu tombes sur un assistant vocal eliott qui ne sert à rien. aucune réponse aux emails.",impossibilité commander carte bancaire malgré avoir rempli conditions prétendre droit service client déplorable puisque aucune possibilité avoir conseiller téléphone incompréhensible banque ligne si appelles service client tombes assistant vocal eliott sert rien aucune réponse emails,Negative,4,service
253,Avis Boursorama Banque ,"2,0 sur 5 étoiles",14/06/2022,"je suis cliente chez boursorama, j'ai fait le tour des différents avis sur cette banque en ligne et j'ai constaté que beaucoup de clients partagent mon expérience. ce n'est pas l'absence de frais bancaires sur des transactions ou des taux de crédit intéressants qui pourront faire d'une banque une des meilleures. pour une banque en ligne, la priorité est d'apporter des réponses à ses clients, ce critère à mon avis est le plus important. cette banque doit améliorer la qualité de ces services.le fait de mettre à disposition un répondeur vocal qui répète à chaque fois la même phrase ""notre service client est disponible par mail"" est loin d'être un bon service ! quand on envoie 1, 2, et 10 mails on ne reçoit rien du tout !j'ai constaté une dégradation de ses services et je pense sérieusement clôturer mon compte. il ne suffit pas d'augmenter le nombre de clients mais surtout de les garder et d'apporter des réponses à leurs questions. un conseil à boursorama, misez sur un bon service client sinon vous perdrez une grande partie de votre clientèle.",cliente chez boursorama fait tour différents avis cette banque ligne constaté beaucoup clients partagent expérience absence frais bancaires transactions taux crédit intéressants pourront faire banque meilleures banque ligne priorité apporter réponses clients critère avis plus important cette banque doit améliorer qualité services fait mettre disposition répondeur vocal répète chaque fois phrase service client disponible mail loin être bon service quand envoie 10 mails reçoit rien tout constaté dégradation services pense sérieusement clôturer compte suffit augmenter nombre clients surtout garder apporter réponses leurs questions conseil boursorama misez bon service client sinon perdrez grande partie clientèle,Positive,6,accueil
254,Avis Boursorama Banque ,"1,6 sur 5 étoiles",09/06/2022,"client ing j’ai donc suivi leur conseils concernant le transfert des comptes chez boursorama, mais quel regret. impossible d’avoir un conseiller au téléphone, ni par mail !2h30 d’appels sur 4 appels, personne ne répond jamais ! pas très sympa comme recommendation de la part de ing !",client ing donc suivi conseils concernant transfert comptes chez boursorama quel regret impossible avoir conseiller téléphone ni mail 2h30 appels appels personne répond jamais très sympa comme recommendation part ing,Negative,4,service
255,Avis Boursorama Banque ,"1,8 sur 5 étoiles",01/06/2022,"pour la banque je n'ai pas de problème, mais j'ai l'assurance protection premium qui couvre les moyens de paiement; sac, papiers, clefs, appareils portable et l´électro ménager. j'ai eu plusieurs problèmes et à chaque fois, une clause qui n'apparait pas sur le contrat fait qu'il n y a pas de remboursement.pour les clés, pas remboursé si ce ne sont pas spécifiquement vos clefs de logement. pour le sac et maroquinerie, refusé car le sac à main fait sac à dos, ce qui est une exclusion (bien sur rien n'apparait dans les conditions). pour les appareils nomades et l´électroménager, si non payé par carte bourso, pas couvert. assurance qui coute 5.99€ par mois pour rien, j'ai résilié.",banque problème assurance protection premium couvre moyens paiement sac papiers clefs appareils portable électro ménager plusieurs problèmes chaque fois clause apparait contrat fait remboursement clés remboursé si spécifiquement clefs logement sac maroquinerie refusé car sac main fait sac dos exclusion bien rien apparait conditions appareils nomades électroménager si non payé carte bourso couvert assurance coute 99 mois rien résilié,Negative,4,service
256,Avis Boursorama Banque ,5 sur 5 étoiles,25/05/2022,"nous sommes allés chez boursorama banque mon mari et moi, d’abord pour ouvrir un compte joint. nous voulions pouvoir bénéficier d’une carte bancaire chacun à moindre coût. cela nous permet de mieux gérer le budget de notre ménage. par la suite, nous avons eu besoin d’un crédit à la consommation pour l’achat d’une voiture. là encore, c’est boursorama qui a été le plus compétitif en termes de taux et le plus réactif au niveau des délais de réponse. j’ai particulièrement apprécié de pouvoir gérer tout le dossier de prêt à distance (surtout pendant la crise sanitaire) avec l’envoi des documents par l’application mobile et de suivre son évolution via cette même fonctionnalité. l'interface est très facile d’utilisation, car très intuitive : il n'y a qu'à suivre le guidage proposé pas à pas. un jeu d'enfant.",allés chez boursorama banque mari abord ouvrir compte joint voulions pouvoir bénéficier carte bancaire chacun moindre coût cela permet mieux gérer budget ménage suite besoin crédit consommation achat voiture là encore boursorama plus compétitif termes taux plus réactif niveau délais réponse particulièrement apprécié pouvoir gérer tout dossier prêt distance surtout pendant crise sanitaire envoi documents application mobile suivre évolution via cette fonctionnalité interface très facile utilisation car très intuitive suivre guidage proposé jeu enfant,Positive,0,service
257,Avis Boursorama Banque ,"2,0 sur 5 étoiles",04/05/2022,"ne pensez pas juste à la prime à la signature ou aux publicités qui mettent en avant leur forte recommandation clients. pensez aussi à la fin du contrat, c’est à dire le rachat total. et là, tout devient plus archaïque avec une demande papier et une promesse d'un délai de 2 mois pour recevoir les fonds (on est bien loin des 15 jours maxi promis sur internet). mais après 2 mois et 4 jours, les fonds n’ont toujours pas été débloqués.",pensez juste prime signature publicités mettent avant forte recommandation clients pensez aussi fin contrat dire rachat total là tout devient plus archaïque demande papier promesse délai mois recevoir fonds bien loin 15 jours maxi promis internet après mois jours fonds toujours débloqués,Positive,6,accueil
258,Avis Boursorama Banque ,"4,8 sur 5 étoiles",25/04/2022,"j'ai connu boursorama banque par l'intermédiaire de mon fils qui était client déjà depuis 2 ans. la première chose qui m'a frappé, c'est le fait d'avoir un interlocuteur qui m'expliquait les choses simplement sans me forcer à souscrire. j'ai pris environ 2 mois pour prendre ma décision. j'étais un client fidèle d'une banque traditionnelle et passer dans une banque en ligne demandait de ma part une certaine réflexion. cela fait aujourd'hui presque 3 ans que je suis client chez boursorama, qui est une succursale de la société générale. j'ai exactement les mêmes services que mon ancienne banque à la différence que c'est gratuit. j'ai opté pour une carte de crédit visa ultim débit immédiat qui est l'équivalent d'une visa premier mais gratuite. la consultation de mon compte est très facile et je suis averti lors d'un débit d'un chèque ou du crédit ou débit d'un virement.",connu boursorama banque intermédiaire fils client déjà depuis ans première chose frappé fait avoir interlocuteur expliquait choses simplement sans forcer souscrire pris environ mois prendre décision client fidèle banque traditionnelle passer banque ligne demandait part certaine réflexion cela fait aujourd hui presque ans client chez boursorama succursale société générale exactement mêmes services ancienne banque différence gratuit opté carte crédit visa ultim débit immédiat équivalent visa premier gratuite consultation compte très facile averti lors débit chèque crédit débit virement,Positive,5,personnel
259,Avis Boursorama Banque ,"2,2 sur 5 étoiles",22/04/2022,"boursorama propose des actions à trader sur euronext et il arrive que ces actions ne soient plus négociables le lendemain alors qu'elles sont toujours dans votre portefeuille. sur des actions qui fluctuent énormément, c'est catastrophique, car nous n'avons aucun moyen pour revendre cette action.",boursorama propose actions trader euronext arrive actions plus négociables lendemain alors elles toujours portefeuille actions fluctuent énormément catastrophique car aucun moyen revendre cette action,Positive,4,service
260,Avis Boursorama Banque ,"2,8 sur 5 étoiles",20/04/2022,"avis très mitigé concernant cette banque. cliente depuis 2016 j'ai vu leurs services peu à peu se dégrader. même leur site internet à la base ergonomique et intuitif est devenu une usine à bugs. en règle générale vos découverts ou vos cartes sont retirés sans préavis en cas d'incident de compte. me concernant, et je précise sans incident, du jour au lendemain plus de découvert autorisé, cartes visa premier bloquées. avec une explication, enfin une ""excuse"" de leur service, sans autre précision deux mois après. mais sans rétablissement pour autant. on m'a renvoyé difficilement des cartes à autorisation systématique. le service client est un élément clé et il est cruellement nullissime les concernant.",avis très mitigé concernant cette banque cliente depuis 2016 vu leurs services peu peu dégrader site internet base ergonomique intuitif devenu usine bugs règle générale découverts cartes retirés sans préavis cas incident compte concernant précise sans incident jour lendemain plus découvert autorisé cartes visa premier bloquées explication enfin excuse service sans autre précision deux mois après sans rétablissement autant renvoyé difficilement cartes autorisation systématique service client élément clé cruellement nullissime concernant,Positive,6,accueil
261,Avis Boursorama Banque ,"2,0 sur 5 étoiles",19/04/2022,"pour ouvrir le compte et pour une demande de prêt, ils répondent en moins d'une heure. par contre après, très mauvais suivi, chèque de banque reçu un plus de 7jours. pas de service client disponible, aucune réponse concrète donnée. une banque physique est tellement mieux même si elle est payante.",ouvrir compte demande prêt répondent moins heure contre après très mauvais suivi chèque banque reçu plus 7jours service client disponible aucune réponse concrète donnée banque physique tellement mieux si payante,Positive,4,service
262,Avis Boursorama Banque ,5 sur 5 étoiles,17/04/2022,"superbe banque, je n'ai pas eu de soucis même si ca fait moins d'un an que je l'utilise. carte de retrait recue très rapidement.",superbe banque soucis si ca fait moins an utilise carte retrait recue très rapidement,Positive,2,frais
263,Avis Boursorama Banque ,"4,6 sur 5 étoiles",05/04/2022,bonne expérience. facile d'utilisation avec l' application mobile. la gestion des comptes est simple (courant et livret a). j'ai aussi ouvert un compte pour mes enfants. en plus la cb est gratuite et pour prendre un crédit à la consommation c'est super simple (dossier mobile + photos des documents).,bonne expérience facile utilisation application mobile gestion comptes simple courant livret aussi ouvert compte enfants plus cb gratuite prendre crédit consommation super simple dossier mobile photos documents,Positive,0,service
264,Avis Boursorama Banque ,"4,4 sur 5 étoiles",05/04/2022,très satisfait de la gestion internet et de la rapidité d'exécution des ordres de bourse ainsi que les informations et les tarifs proposés par cet établissement. l'ouverture de l'assurance vie est un peu longue plus de 10 jours mais en dehors de ce petit désagrément très heureux de fonctionner avec cet établissement.,très satisfait gestion internet rapidité exécution ordres bourse ainsi informations tarifs proposés cet établissement ouverture assurance vie peu longue plus 10 jours dehors petit désagrément très heureux fonctionner cet établissement,Positive,0,service
265,Avis Boursorama Banque ,"4,3 sur 5 étoiles",31/03/2022,"mon enregistrement en ligne auprès de boursorama banque s'est déroulé en toute simplicité. les directives claires m'ont permis une ouverture de compte en quelques jours seulement. pour l'ouverture de mon compte bancaire, j'ai dû fournir un justificatif d'identité, un rib, une signature. le justificatif de revenus n'est demandé que si on choisit la carte bleue à débit différé. encore une fois, c'était très facile. je suis entièrement satisfaite de l'utilisation de cette banque en ligne. le site est bien fait, coloré, ludique et compréhensible. une contrainte en ce qui me concerne, malgré tout, est le fait de devoir faire au moins un achat par mois par carte bleue. dans le cas contraire, des frais bancaires et de gestion sont appliqués.",enregistrement ligne auprès boursorama banque déroulé toute simplicité directives claires permis ouverture compte quelques jours seulement ouverture compte bancaire dû fournir justificatif identité rib signature justificatif revenus demandé si choisit carte bleue débit différé encore fois très facile entièrement satisfaite utilisation cette banque ligne site bien fait coloré ludique compréhensible contrainte concerne malgré tout fait devoir faire moins achat mois carte bleue cas contraire frais bancaires gestion appliqués,Positive,0,service
266,Avis Boursorama Banque ,"1,8 sur 5 étoiles",24/03/2022,"j'essaye de fermer mon compte et ils ajoutent toujours des frais, que je suis supposé rembourser avant de pouvoir fermer. et surtout il n'y a aucun moyen de contacter un conseiller à qui parler pour arrêter enfin mon compte. ils sont donc soi-disant moins chers, maisil n'y a personne au bout du fil et le moindre acte est facturé et on ne peut pas arrêter son compte.",essaye fermer compte ajoutent toujours frais supposé rembourser avant pouvoir fermer surtout aucun moyen contacter conseiller parler arrêter enfin compte donc soi disant moins chers maisil personne bout fil moindre acte facturé peut arrêter compte,Positive,4,service
267,Avis Boursorama Banque ,"3,0 sur 5 étoiles",22/03/2022,"suite à une fraude liée à ma cb, boursorama refuse de me rembourser la somme volée. motif: je suis responsable de m'avoir fait pirater ma cb.boursorama m'appelle pour me dire qu'il y a une fraude et que je me suis fait pirater ma cb sur internet, ils reconnaissent la fraude mais refuse de me rembourser contrairement à une banque normale, juste un kit de contestation aurait suffit puisque c'est quand même la banque qui a découvert la fraude.",suite fraude liée cb boursorama refuse rembourser somme volée motif responsable avoir fait pirater cb boursorama appelle dire fraude fait pirater cb internet reconnaissent fraude refuse rembourser contrairement banque normale juste kit contestation suffit puisque quand banque découvert fraude,Positive,2,frais
268,Avis Boursorama Banque ,5 sur 5 étoiles,21/03/2022,"une carte gratuite avec peu de conditions. application pratique. réglables simples et utiles pour être notifier des dépenses et augmenter les plafonds. je sollicite très peu le service client et ils me répondent rapidement à chaque demande. personnel aimable et efficace, ils comprennent bien les demandes et y répondent rapidement avec les bonnes solutions.",carte gratuite peu conditions application pratique réglables simples utiles être notifier dépenses augmenter plafonds sollicite très peu service client répondent rapidement chaque demande personnel aimable efficace comprennent bien demandes répondent rapidement bonnes solutions,Positive,0,service
269,Avis Boursorama Banque ,"2,2 sur 5 étoiles",04/03/2022,"des frais cachés et un manque de transparence. il faut faire attention et si on veut vraiment savoir, investir le minimum, sur les comptes titres et les cef, faire attention aux parrainages, on vous offre 80 € avec des conditions couteuses à remplir.",frais cachés manque transparence faut faire attention si veut vraiment savoir investir minimum comptes titres cef faire attention parrainages offre 80 conditions couteuses remplir,Positive,0,service
270,Avis Boursorama Banque ,"1,8 sur 5 étoiles",03/03/2022,"il y a eu un bug généralisé pendant 7h où tous les comptes sont passés à 0€. pas de.mail, pas d'informations, pas de numéro pour les joindre directement. manque de sérieux et de communication. ils attirent avec les 80/130€ qui sont soit-disants des offres limitées (mais présentes toute l'année) et les cb gratuites, mais dès qu'il y a un problème, il mettent plusieurs jours voire une semaine à répondre.nous ne pouvons les contacter que par mail.",bug généralisé pendant 7h où tous comptes passés mail informations numéro joindre directement manque sérieux communication attirent 80 130 disants offres limitées présentes toute année cb gratuites dès problème mettent plusieurs jours voire semaine répondre pouvons contacter mail,Positive,0,service
271,Avis Boursorama Banque ,"1,8 sur 5 étoiles",26/02/2022,impossible de faire un achat sur le net sans devoir s´authentifier directement sur le site. on est donc obligé de se trimballer avec ses codes sur soi même à l étranger? un texto avec un code comme toutes les autres banques ça vous parle?,impossible faire achat net sans devoir authentifier directement site donc obligé trimballer codes soi étranger texto code comme toutes autres banques ça parle,Negative,3,service
